refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere
KOGYOV,C(Cc1ccncc1)Cc1ccncc1,Cu,4.9812,3.83726,4.97379
KOHDIW,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Co,6.97684,4.55031,6.84951
KOHLIE,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Co,6.85522,4.84816,6.83832
KOHRIK,OC(=O)c1cc(CN2CCCN(CCN(CCCN(CC2)Cc2cc(cc(c2)C(=O)O)C(=O)O)Cc2cc(cc(c2)C(=O)O)C(=O)O)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cd,4.85039,1.44919,4.82222
KOHROQ,OC(=O)c1cc(CN2CCCN(CCN(CCCN(CC2)Cc2cc(cc(c2)C(=O)O)C(=O)O)Cc2cc(cc(c2)C(=O)O)C(=O)O)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Mn,4.53942,1.56214,4.40806
KOHRUW,OC(=O)c1cc(CN2CCCN(CCN(CCCN(CC2)Cc2cc(cc(c2)C(=O)O)C(=O)O)Cc2cc(cc(c2)C(=O)O)C(=O)O)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Zn,4.68156,1.48425,4.63739
KOHSEH,OC(=O)c1cc(CN2CCCN(CCN(CCCN(CC2)Cc2cc(cc(c2)C(=O)O)C(=O)O)Cc2cc(cc(c2)C(=O)O)C(=O)O)Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Fe,4.30621,1.57918,4.30621
KOJZEP,N#Cc1cc(ccc1c1ccc(cc1C#N)C(=O)O)C(=O)O,Cu,13.76078,10.89772,13.76078
KOJZOZ,Ic1cc(ccc1c1ccc(cc1I)C(=O)O)C(=O)O,Cu,11.21473,8.5515,11.21473
KOJZUF,OC(=O)c1ccc(cc1C)c1ccc(c(c1)C)C(=O)O,Cu,2.8652,2.29908,2.83642
KOKCUJ,n1ccc(cc1)c1[nH]nc(c1)c1ccncc1,Cu,4.50572,1.67241,4.49738
KOKDAQ,n1ccc(cc1)c1[nH]nc(c1)c1ccncc1,Cu,4.56361,1.63267,3.97258
KOKKIF,OC(=O)c1c(N)c(N)c(c(c1N)N)C(=O)O,Fe,6.92641,6.49479,6.92641
KOKKOL,OC(=O)c1c(N)c(N)c(c(c1N)N)C(=O)O,Fe,5.516,2.24113,4.87451
KOLPIL,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Nd,2.04388,1.17002,2.00267
KOLPOR,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Sm,3.69193,1.93108,3.69116
KOLPUX,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Eu,3.67633,1.89458,3.67633
KOLQAE,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Gd,3.6264,1.86821,3.62437
KOLQEI,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Dy,3.68307,1.83994,3.68285
KOLQIM,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Ho,3.65768,1.8127,3.65128
KOLWUE,OC(=O)c1[nH]cnc1C(=O)O,Cd,3.11021,1.37095,3.09572
KOMFUO,n1ncn(c1)n1cnnc1,Cu,3.64964,2.52754,3.64964
KOMGAV,n1ncn(c1)n1cnnc1,Cu,5.16035,2.45821,5.16035
KOMJAY,Nc1ncn[nH]1,Zn,3.36758,1.49932,3.36558
KONBOF,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Tb,3.64087,1.79982,3.63138
KOQXUL,OC(=O)c1cccc(c1)C(=O)O,La,2.35162,1.18483,2.33788
KORMOV,OC(=O)c1ccc(cc1)COc1cc(cc(c1)C(=O)O)C(=O)O,Co,4.2954,2.55888,4.27826
KORMUB,OC(=O)c1ccc(cc1)COc1cc(cc(c1)C(=O)O)C(=O)O,Co,2.31867,1.45973,2.07983
KOSGAC,OC(=O)[C@H]1CC[C@@](C1(C)C)(C)C(=O)O,Er,2.64771,1.47857,2.60103
KOSGIK,OC(=O)[C@H]1CC[C@@](C1(C)C)(C)C(=O)O,Ho,2.64549,1.47366,2.58315
KOSJAF,OC(=O)c1cc(C(=O)O)c(cc1O)O,Co,11.00412,9.83592,11.00412
KOSJEJ,OC(=O)c1cc(C(=O)O)c(cc1O)O,Co,11.07019,9.79621,11.07019
KOSJIN,OC(=O)c1cc(C(=O)O)c(cc1O)O,Co,11.02344,9.79636,11.02344
KOSJOT,OC(=O)c1cc(C(=O)O)c(cc1O)O,Co,11.17372,9.86569,11.17372
KOSJUZ,OC(=O)c1cc(C(=O)O)c(cc1O)O,Co,11.10607,9.84674,11.10607
KOSKAG,OC(=O)c1cc(C(=O)O)c(cc1O)O,Co,11.20814,9.91088,11.20699
KOSKEK,OC(=O)c1cc(C(=O)O)c(cc1O)O,Co,11.21314,9.88413,11.21313
KOSKIO01,OC(=O)c1cc(C(=O)O)c(cc1O)O,Co,11.02271,9.77539,11.02086
KOSLAH,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,11.50812,10.8165,11.50556
KOSMAI,OC(=O)c1cc(C(=O)O)c(cc1O)O,Co,11.02963,9.85834,11.02963
KOVJAI,OC(=O)c1ccc(cc1)C(=O)O,U,2.9563,1.24843,2.90183
KOVJAI01,OC(=O)c1ccc(cc1)C(=O)O,U,2.81775,1.17552,2.75658
KOXFOU,COc1c(c2c(OC)c(cc(c2OC)c2ccncc2)c2ccncc2)c(OC)c(cc1c1ccncc1)c1ccncc1,Co,4.64481,3.77261,4.64266
KOXGAH,COc1c(c2c(OC)c(cc(c2OC)c2ccncc2)c2ccncc2)c(OC)c(cc1c1ccncc1)c1ccncc1,Cu,5.583,3.66466,5.583
KOXGEL,COc1c(c2c(OC)c(cc(c2OC)c2ccncc2)c2ccncc2)c(OC)c(cc1c1ccncc1)c1ccncc1,Cu,5.64921,4.04631,5.64921
KOXGIP,COc1c(c2c(OC)c(cc(c2OC)c2ccncc2)c2ccncc2)c(OC)c(cc1c1ccncc1)c1ccncc1,Ag,6.17141,3.90334,6.17141
KOYHIR,n1ccc(cc1)c1nnn[nH]1,Co,2.96766,1.35557,2.96766
KOZDEK,OC(=O)c1cc(ccc1C(=O)O)Oc1ccc(cc1)C(=O)O,Mn,5.46939,1.60427,5.4657
KOZNEU,OC(=O)c1ccc(cc1)C(=O)O,Zn,6.45005,4.7768,6.45005
KOZQEX,OC(=O)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)O)C(=O)O,Cu,17.75163,5.38731,17.75163
KOZSEZ,Cc1ccc(cc1)/C/1=C/2\C=CC(=N2)/C(=c/2\cc/c(=C(/C3=N/C(=C(/c4[nH]c1cc4)\c1ccncc1)/C=C3)\c1ccc(cc1)C)/[nH]2)/c1ccncc1,Zn,5.76142,3.97399,5.76142
KOZSID,Cc1ccc(cc1)/C/1=C/2\C=CC(=N2)/C(=c/2\cc/c(=C(/C3=N/C(=C(\c4[nH]c1cc4)/c1ccncc1)/C=C3)\c1ccc(cc1)C)/[nH]2)/c1ccncc1,Co,5.70946,3.86883,5.70945
KUBXOW,OC(=O)c1cccc(c1)c1ccncc1,Mg,4.75404,4.52244,4.75404
KUCDOD,OC(=O)c1cc(ccc1C(=O)O)Oc1cc(cc(c1)C(=O)O)C(=O)O,Cu,4.49618,3.47503,4.4855
KUCFOF,OC(=O)c1ccc(cc1)c1ccncc1,Mg,2.30475,1.51625,2.1042
KUFVAK,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,5.03968,2.59918,4.8452
KUGQOT,OC(=O)c1cccc(c1)C(=O)O,La,2.0632,1.14351,2.0632
KUHNEI,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Co,3.30958,1.19003,2.18253
KUHNIM,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,2.89339,1.37095,2.65069
KUHVOZ,OC(=O)c1cccc(n1)C(=O)O,Eu,4.12203,2.14559,4.11408
KUHVOZ01,OC(=O)c1cccc(n1)C(=O)O,Eu,4.21068,1.78579,4.20602
KUJMEJ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,2.44861,1.3204,2.44792
KUJMIN,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.09834,5.26562,6.09598
KUKHAB,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,5.58283,2.96304,5.58283
KUKMUA,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,6.96693,2.88663,6.88308
KUKPOX,OC(=O)c1ccc(cc1)n1cnnc1,Cu,5.10165,4.15013,5.10165
KULLAG,OC(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)O)cc(c1)C#Cc1ccc(cc1)C(=O)O,Co,8.67819,7.37101,8.67819
KULLEK,OC(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)O)cc(c1)C#Cc1ccc(cc1)C(=O)O,Co,9.57077,7.08727,9.56584
KULMEK,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,13.20115,7.45311,13.2007
KULMIP,Nc1cc(cnc1)C(=O)O,Cd,1.63883,1.00999,1.57377
KULMOV,Nc1cc(cnc1)C(=O)O,Cu,3.33446,0.9007,3.33446
KULPUD,OC(=O)C(=O)O,La,2.37774,1.06032,2.3629
KULRIT,OC(=O)[C@@H]1C[C@@H](C[C@@H](C1)C(=O)O)C(=O)O,Yb,4.89806,2.03359,4.79223
KUMXAS,c1ncc[nH]1,Zn,2.64731,1.47704,2.64415
KUMXEW,c1ncc[nH]1,Zn,2.95732,1.66964,2.95732
KUNKIO,OC(=O)c1ccc(nc1)P(=O)(O)O,Co,1.81392,0.82769,1.7685
KUNLEL,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.40751,1.92032,4.36963
KUNMUD,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,4.95062,4.13329,4.94762
KUNTAQ,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Al,7.11324,6.73871,7.11324
KUNTAQ01,OC(=O)c1ccc(cc1)C(=O)O,Al,7.23002,6.84246,7.23002
KUNTAQ02,OC(=O)c1ccc(cc1)C(=O)O,Al,7.32032,7.01826,7.32032
KUNTAQ03,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Al,7.33688,7.06877,7.33688
KUPTIA,OC(=O)c1ccc(cc1)c1cncnc1,Cu,15.26082,10.84336,15.19345
KUPZAX,CCCCCc1nnn(c1)Cc1ccncc1,Cu,2.67775,1.3761,2.63604
KUQWIE,OC(=O)C1CCN(CC1)CP(=O)(O)O,Cd,3.53765,2.76437,3.53765
KUQXIE,OC(=O)c1nc(C(=O)O)c(cc1C(=O)O)C(=O)O,Cd,2.40846,1.72979,2.40277
KURHIQ,N#CNC#N,Mn,5.22682,1.15838,5.22682
KURJIS,OC(=O)c1cccc(n1)C(=O)O,Eu,3.54374,1.06077,3.54374
KUVJIW,OC(=O)c1cc(c(cc1P(=O)(O)O)C(=O)O)P(=O)(O)O,U,4.52055,3.25143,4.44059
KUVYAD,OC(=O)c1ccc2c(c1)c1ccc(cc1c1c2cc(cc1)C(=O)O)C(=O)O,Cd,6.19421,4.64083,6.18763
KUXRAX,OC(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)O,Ca,5.22364,2.28733,5.11052
KUXREC,OC(=O)c1ccc(cc1)C(=O)O,Fe,8.4764,5.78075,8.4764
KUXSIH,OC(=O)c1ccc(cc1)C(=O)O,Fe,9.01798,1.56773,8.97699
KUYGOC,Oc1cc(c2ccc(cc2)C(=O)O)c2c(c1c1c(O)cc(c3c1ccc(c3)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)ccc(c2)c1ccc(cc1)C(=O)O,Cd,8.24921,6.47821,8.09327
KUZPEC,n1ccc(cc1)CCc1ccncc1,Ag,5.17179,3.98335,5.17179
LABJAB,OC(=O)[C@@H]1C[C@@H]([C@H]([C@@H]1C(=O)O)C(=O)O)C(=O)O,Cd,1.83949,0.80244,1.83942
LABJOP,n1ccc(cc1)c1cc(c2ccncc2)c(cc1c1ccncc1)c1ccncc1,Cu,4.98218,2.13693,4.98218
LABJUV,n1ccc(cc1)c1cc(c2ccncc2)c(cc1c1ccncc1)c1ccncc1,Cu,5.11712,3.55603,5.11324
LABNOT,OC(=O)c1ccc(cc1)CNCP(=O)(O)O,Eu,1.86686,1.30894,1.85893
LABPAH,OC(=O)c1ccc(cc1)CNCP(=O)(O)O,Tb,1.82685,1.30381,1.80595
LABPEL,OC(=O)c1ccc(cc1)CNCP(=O)(O)O,Dy,1.80416,1.29968,1.79487
LABQAI,OC(=O)c1ccc(cc1)CNCP(=O)(O)O,Eu,5.29864,3.91272,5.29187
LABQOV,n1ccc(cc1)c1nnn[nH]1,Cd,2.14606,1.53184,2.14045
LABZEW,OC(=O)c1ccc(nc1)c1ccc(cn1)C(=O)O,Zn,6.66582,5.30803,6.63479
LABZIA,OC(=O)c1ccc(nc1)c1ccc(cn1)C(=O)O,Zn,6.66603,5.30501,6.57503
LACDUR,OC(=O)c1ccc(nc1)c1ccc(cn1)C(=O)O,Zn,4.25478,1.84765,4.25478
LACFOM,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Pb,4.63428,4.04392,4.63428
LACFUS,OC(=O)c1ccc(cc1)C(=O)O,Pb,2.76283,1.4183,2.74303
LACJEH,OC(=O)c1ccc(nc1)c1ccc(cn1)C(=O)O,Zn,3.91359,2.38561,3.90849
LACNUB,OC(=O)c1cc(C#Cc2c3c(c(c4c2[C@@H]2c5c([C@H]4c4c2cccc4)cccc5)C#Cc2cc(cc(c2)C(=O)O)C(=O)O)[C@@H]2c4c([C@H]3c3c2cccc3)cccc4)cc(c1)C(=O)O,Cu,10.94579,4.68677,10.94356
LACPEN,C[C@@H](c1nnn[nH]1)N,Cu,5.04914,1.13335,5.03788
LACQIS,OC(=O)Cc1nnc([nH]1)c1ccncc1,Zn,6.42465,5.40382,6.41795
LADQEP,OC(=O)c1ccc2c(c1)C(C)(C)c1c2ccc(c1)C(=O)O,Eu,6.25476,4.14488,6.12018
LADQIT,OC(=O)c1ccc2c(c1)C(C)(C)c1c2ccc(c1)C(=O)O,Gd,6.36008,3.89225,6.34518
LADQOZ,OC(=O)c1ccc2c(c1)C(C)(C)c1c2ccc(c1)C(=O)O,Sm,6.29982,4.07488,6.28115
LADQUF,OC(=O)c1ccc2c(c1)C(C)(C)c1c2ccc(c1)C(=O)O,Tb,6.1979,4.38036,6.10068
LADWAR,OC(=O)c1cncc(c1)P(=O)(O)O,Co,3.5357,1.65601,3.5357
LADWEV,OC(=O)c1cncc(c1)P(=O)(O)O,Ni,3.51312,1.38304,3.48854
LAFMOX,S=c1n(CCCCn2ccn(c2=S)C)ccn1C,Ag,3.85256,1.58791,3.84396
LAGHIL,OC(=O)c1cccnc1,Cu,3.65946,2.22081,3.651
LAGWEX,OC(=O)c1ccc(cc1)C(=O)O,Cd,6.18277,5.12998,6.18277
LAGWIB,OC(=O)c1ccc(cc1)C(=O)O,Co,7.33121,5.00581,7.16504
LAGWUN,OC(=O)c1cc(ccc1C(=O)O)C(=O)O,Zn,6.72623,5.3289,6.72552
LAJTAR,Cc1ncc(nc1)C,Cu,4.95933,2.04751,4.90935
LAKBUX,OC(=O)c1ccc(cc1)c1cnn(c1)Cn1ncc(c1)c1ccc(cc1)C(=O)O,Cu,6.50281,5.75956,6.50281
LALGIQ,OC(=O)CC(=O)O,Sn,2.74218,1.227,2.73797
LALKEP,OC(=O)c1cnccc1C(=O)O,Mn,1.48502,0.64832,1.15489
LAMSOJ01,OC(=O)C(=O)O,Nd,2.47843,1.29627,2.47073
LANCIO,c1ncn(c1)CCn1cncc1,Cd,2.27616,1.28417,2.26434
LANCIO01,c1ncn(c1)CCn1cncc1,Cd,2.31043,1.32217,2.30403
LANCOU,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Sm,2.61947,1.33727,2.54276
LAPLEW,OC(=O)c1ccc(c(c1)N)C(=O)O,In,8.1834,4.49586,7.84434
LAPLEW01,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.45681,4.08174,7.4568
LAPLOG,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.63696,4.09193,7.44534
LAPLOG01,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.44943,4.11566,7.44943
LAPLUM,OC(=O)c1ccc(c(c1)N)C(=O)O,In,6.92249,3.90148,6.67686
LAPMAT,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.1242,3.80638,5.43922
LAPMEX,OC(=O)c1ccc(c(c1)N)C(=O)O,In,6.75749,3.51053,6.46261
LAPMIB,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.00601,3.71495,7.00601
LAPMOH,OC(=O)c1ccc(c(c1)N)C(=O)O,In,6.84989,3.49954,6.84989
LAPMUN,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.24871,3.80792,6.27731
LAPNAU,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.41059,3.80895,6.0998
LAPNEY,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.2741,3.91676,7.02581
LAPNIC,OC(=O)c1ccc(c(c1)N)C(=O)O,In,8.19793,4.52245,8.19793
LAPNOI,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.4836,4.13605,7.19044
LAPNUO,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.53441,4.28098,6.64648
LAPPAW,OC(=O)c1ccc(c(c1)N)C(=O)O,In,8.0299,4.29047,8.0299
LAPPEA,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.65733,4.5099,7.25875
LAPPIE,OC(=O)c1ccc(c(c1)N)C(=O)O,In,8.13161,4.70363,8.13161
LAPPOK,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.7578,3.88119,7.7578
LAQNID,OC(=O)c1cc(cc(c1)C(=O)O)c1ccc(cc1)C(=C(c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,12.36632,6.55297,12.36632
LARBOW,OC(=O)c1ccc(cc1)c1nnn[nH]1,Cd,2.52887,0.89198,2.5249
LARBOW01,OC(=O)c1ccc(cc1)c1nnn[nH]1,Cd,2.55322,0.89705,2.55063
LARPEB,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Fe,6.08482,2.30454,6.08469
LARPEC,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,4.99967,1.21993,4.97515
LARPOL,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Fe,6.67923,4.60459,6.67923
LARVIL,C1CNCCNC1,Cu,7.31657,7.08359,7.31657
LARXUA,OC(=O)/C=C/c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)/C=C/C(=O)O)c1ccc(cc1)/C=C/C(=O)O,Cu,21.8381,6.15096,21.82401
LARYEK,OC(=O)c1ccc(cc1)C(=O)O,Eu,1.96691,1.35859,1.94865
LARYEK03,OC(=O)c1ccc(cc1)C(=O)O,Eu,1.99583,1.3694,1.94259
LARYIO,OC(=O)c1ccc(cc1)C(=O)O,Gd,1.96024,1.34249,1.95258
LARYIO01,OC(=O)c1ccc(cc1)C(=O)O,Gd,1.9453,1.34169,1.94099
LARYOU,OC(=O)c1ccc(cc1)C(=O)O,Tb,1.95094,1.33942,1.90491
LASDEQ,OC(=O)c1cc(OCOc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,13.85306,5.62929,13.84085
LASMAV,OC(=O)c1ccncc1,Co,8.35997,4.22316,8.35997
LASMID,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Zn,2.71011,1.28675,2.70771
LASMUP,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Zn,1.76531,0.90597,1.76531
LASNAW,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Zn,3.08152,1.35848,3.00602
LASYOU,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,10.06376,3.58095,9.82463
LATBUG,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)[C@@H]1C=C[C@H](C=C1)c1cc(nc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Fe,15.59928,13.34047,15.59928
LATCAN,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)[C@@H]1C=C[C@H](C=C1)c1cc(nc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cr,15.47693,13.36465,15.37122
LATCIV,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Sr,1.14671,0.74531,1.14671
LATFOC,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.03301,7.94106,15.01347
LATFUI,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.03569,7.93728,15.03569
LATPIG,[nH]1cnnc1,Zn,6.74061,6.29962,6.74061
LATPUU,[nH]1cnnc1,Fe,1.38713,0.74799,1.38362
LAVSUY,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Y,6.08594,5.57765,6.08594
LAVTAF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Tb,6.07957,5.60954,6.07957
LAVTEJ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Dy,6.08199,5.60576,6.08199
LAVTEJ01,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Dy,6.92288,6.53286,6.92288
LAVTIN,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Er,6.04796,5.56693,6.04796
LAVTOT,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Er,6.06005,5.57293,6.06005
LAVTUZ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Yb,6.02919,5.55385,6.02919
LAVYEN,OC(=O)c1cc(N)cc(c1)N,Co,2.94877,0.94907,2.8369
LAVYEN01,OC(=O)c1cc(N)cc(c1)N,Co,2.92531,1.023,2.90859
LAVZOA,OC(=O)c1cc(cc(c1)P(=O)(O)O)P(=O)(O)O,U,4.01065,2.31674,4.00716
LAVZUG,OC(=O)c1cc(cc(c1)P(=O)(O)O)P(=O)(O)O,U,9.04564,5.14579,9.04326
LAWFOF,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.10116,7.95608,15.10116
LAWFUL,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.1002,7.9585,15.1002
LAWGAS,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.0923,7.9386,15.0923
LAWGEW,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.07921,7.94688,15.07921
LAWGIA,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.09115,7.9465,15.08976
LAWGOG,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.10339,7.94828,15.10182
LAWGUM,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.11414,7.94483,15.11414
LAWSEJ,OC(=O)[C@@H]1[C@@H](C(=O)O)[C@H](C(=O)O)[C@H]([C@@H]([C@H]1C(=O)O)C(=O)O)C(=O)O,Ba,1.73782,0.60922,1.15471
LAYQUA,OC(=O)c1cc(cc(c1)c1cccc2c1cccc2c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Cu,7.95876,5.75586,7.95876
LAYWOA,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,11.57882,9.34967,11.57303
LAYXAN,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,11.81583,9.88479,11.81327
LAYXER,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,10.55133,7.91133,10.53686
LAZJIH,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,5.57744,4.95549,5.57169
LAZMEG,OC(=O)c1cc(cc(c1)c1ccncc1)C(=O)O,Mn,2.63458,1.49585,1.97738
LAZXOB,[C]Cc1c(cc(cc1C(=O)O)C(=O)O)C(=O)O,Cu,9.06476,6.1307,9.03392
LEBMAJ,OC=O,Y,4.11481,2.91619,3.95093
LEBQUH,OC(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)O)CCCN(Cc1ccc(cc1)C(=O)O)Cc1ccc(cc1)C(=O)O,Zn,9.06724,8.88445,9.06724
LECFEG,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Cu,9.36354,4.35099,9.36354
LECFIK,OC(=O)c1cc(cc(c1)C(=O)O)N1[C@H](NN[C@H]1c1ccccc1)c1ccccc1,Cu,9.48124,1.42069,8.52482
LECFOQ,OC(=O)c1cc(cc(c1)n1cnnc1c1cccnc1)C(=O)O,Cu,9.45103,1.14997,9.43951
LECFUW,OC(=O)c1cc(cc(c1)n1cnnc1C)C(=O)O,Cu,5.86449,2.4762,5.83339
LECGAD,OC(=O)c1cc(cc(c1)n1cnnc1c1cccnc1)C(=O)O,Cu,4.13407,2.90612,4.13407
LECHUX,OC(=O)C(CC(=O)O)(CC(=O)O)O,U,3.01187,1.49037,2.82271
LECMUE,OC(=O)c1cc(CN2C=C[C@H](C=C2)/C=C/c2ccncc2)cc(c1)C(=O)O,Zn,4.12592,1.84586,4.05461
LECQEQ,OC(=O)c1cc(O)c(cc1O)C(=O)O,Ni,11.46328,10.70672,11.46299
LEDHEJ,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Tb,2.68153,1.21865,2.68153
LEDHIN,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Dy,2.67484,1.20555,2.09527
LEDJUA,OP(=O)(CN1CCN(CC1)CP(=O)(O)O)O,Nd,3.65716,3.07394,3.65716
LEDLEN,OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)O,Cu,6.94555,5.44832,6.94555
LEDWUN,NCc1cccnc1,Ag,4.69438,2.59736,4.58003
LEGGAI,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Fe,11.90287,5.80884,11.90287
LEGREU,OC(=O)CCCCC(=O)O,Ca,2.04489,0.88404,2.04489
LEHFOW,OC(=O)c1ccc(o1)C(=O)O,Zn,5.98129,4.14192,5.81446
LEHGIR,C(Cc1ccncc1)Cc1ccncc1,Cu,4.03397,1.38697,4.03397
LEHROH,OC(=O)c1ccc(s1)C(=O)O,Eu,1.6994,0.67599,1.6994
LEHTID,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Tb,2.61251,1.36168,2.54199
LEHXUT,O=C([C@@H]1C=C[C@H](C=C1)c1cc(cc(c1)[C@@H]1C=C[C@H](C=C1)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)[C@@H]1C=C[C@H](C=C1)C(=O)Nc1cc(cc(c1)C(=O)O)C(=O)O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Cu,24.95621,9.09291,13.96439
