refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere
OCAKUB,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Mn,2.85408,1.46775,2.81045
OCAWAT,OC(=O)c1cc(cc(c1)C(=O)O)[Si](c1cc(cc(c1)C(=O)O)C(=O)O)(c1cc(cc(c1)C(=O)O)C(=O)O)C,Cd,5.25433,3.28767,5.23481
OCIHAK,OC(=O)c1cc(ccc1C(=O)O)C(=O)O,Cd,1.99061,0.874,1.94879
OCOTIM,O[C@H]([C@H](C(=O)O)O)C(=O)O,Li,1.23081,0.68199,1.23081
OCUFUQ,OC(=O)c1cncnc1,Fe,4.51045,2.25803,4.49481
OCUGEZ,OC(=O)CCCCC(=O)O,Nd,5.66787,4.14737,5.66787
OCUGEZ01,OC(=O)CCCCC(=O)O,Nd,5.71474,4.18465,5.71474
OCUMOR,OC(=O)c1cc(C(=O)O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)O)C(=O)O,Mn,4.37729,3.06157,4.37729
OCUNAC,OC(=O)c1ccc(cc1)C(=O)O,Cr,33.55977,13.84449,33.55977
OCUNAE01,OC(=O)c1cc(C(=O)O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)O)C(=O)O,Mn,4.51473,2.4763,4.51473
OCUNAE02,OC(=O)c1cc(C(=O)O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)O)C(=O)O,Mn,5.1442,3.85483,5.14135
OCUQIO,OC=O,Cu,4.12457,2.35575,4.10997
OCUQIO01,OC=O,Cu,4.50133,2.4826,4.4956
OCUQIO02,OC=O,Cu,4.17188,2.38872,4.16801
OCUQIO03,OC=O,Cu,4.17188,2.38872,4.16801
OCUQIO04,OC=O,Cu,4.52205,2.50499,4.51464
OCURIO,OP(=O)(CCCP(=O)(O)O)O,V,4.37906,3.42671,4.37906
OCUSUB,OP(=O)(CCCP(=O)(O)O)O,V,4.3134,3.40979,4.30582
ODEZAB,COc1ccc2c(c1c1cc(cc(c1)C(=O)O)C(=O)O)ccc(c2c1cc(cc(c1)C(=O)O)C(=O)O)OC,Cu,7.16678,4.44098,7.16678
ODIXAC,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,5.23176,2.89974,5.23082
ODIXEG,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,10.36031,6.80307,10.36031
ODIXIK,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,6.69453,4.36853,6.68555
ODIZOQ01,OC(=O)/C=C/c1ccncc1,Co,2.83947,1.92426,2.7932
ODODES,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,6.15587,4.51795,6.10826
ODODIW,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,5.90022,4.2544,5.90022
ODODOC,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,4.79419,2.78432,4.79419
ODODUI,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,10.65514,7.12723,10.55316
ODOJUN,OP(=O)(CCP(=O)(O)O)O,Zn,4.354,1.96936,4.354
ODOKAU,OP(=O)(CCCP(=O)(O)O)O,Zn,2.89456,1.93689,2.84137
ODOXEK,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,5.23075,4.24424,5.23075
ODUMIK,[nH]1cnnc1,Cu,1.68574,0.96215,1.67194
ODUNEH,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,6.66145,4.5555,6.66145
OFEREX,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Eu,5.9722,5.55607,5.9722
OFERUN,Cc1ncc[nH]1,Zn,11.50831,3.42476,11.50831
OFERUN01,Cc1ncc[nH]1,Zn,2.41475,1.57523,2.40073
OFERUN02,[C]c1ncc[nH]1,Zn,11.41874,3.39702,11.41874
OFERUN03,Cc1ncc[nH]1,Zn,11.45029,3.4036,11.45029
OFERUN04,Cc1ncc[nH]1,Zn,11.43126,3.48146,11.43126
OFERUN06,[C]c1ncc[nH]1,Zn,11.45445,3.43536,11.45445
OFERUN07,Cc1ncc[nH]1,Zn,11.39901,3.32978,11.39901
OFERUN08,Cc1ncc[nH]1,Zn,3.49518,2.01669,3.25817
OFERUN09,[C]c1ncc[nH]1,Zn,11.39037,3.50747,11.39037
OFIDOX,OC(=O)CCCC(=O)O,Pb,1.45491,0.86053,1.44635
OFIFIV,OC(=O)c1cc(cc(c1)C(=O)O)c1ccc(c(c1)N)c1cc(cc(c1)C(=O)O)C(=O)O,Co,4.84652,3.796,4.84652
OFIVAA01,OP(=O)(CCCP(=O)(O)O)O,V,4.24095,2.15908,4.21901
OFIXOR,OC(=O)c1ccc2c(c1)cccn2,Zn,2.1745,1.42135,2.1745
OFIZAF,Sc1ccncc1,Cu,1.71996,1.20738,1.69492
OFOCUI,OC(=O)c1cc(NNc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,11.38173,4.29278,10.30775
OFODET,OC(=O)c1cc(NNc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Mn,2.25048,1.1295,2.14662
OFOJAX,OC(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)O)c(c2ccc(cc2)C(=O)O)c(c(c1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zr,22.61403,21.41107,22.44468
OFOJEB,OC(c1ccc(cc1)c1c(c2ccc(cc2)C(=O)O)c(c2ccc(cc2)C(=O)O)c(c(c1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)O,Zr,8.3778,6.93758,8.36516
OFORUZ,OC(=O)c1ccc2c(c1)[nH]c(=O)[nH]c1c2ccc(c1)C(=O)O,Zn,8.85494,5.36427,8.8499
OFOYUG,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Ca,5.0657,3.71977,5.06271
OFUYUL,Oc1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.57704,4.20847,6.57704
OGAFUA,OC(=O)c1cc(cc(c1)N1CN=CN1)N1CN=CN1,Cd,3.12762,1.60757,2.95974
OGEBAF,OC(=O)c1ccc(cc1)C#Cc1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.43484,9.28963,13.03974
OGEBAF01,OC(=O)c1ccc(cc1)C#Cc1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.23999,9.42859,13.2356
OGESOJ,OC(=O)C(=O)O,Bi,3.54128,3.39333,3.54122
OGESUP,OC(=O)CCCCC(=O)O,Pb,1.50373,0.90174,1.33052
OGIBUD,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,6.49659,4.27127,6.49659
OGIYAF,OC=O,Co,4.13297,2.66215,3.95903
OGOJAX,OC(=O)c1cc(C#Cc2ccc(cc2)C(=O)O)cc(c1)C#Cc1ccc(cc1)C(=O)O,Cu,15.34906,9.73806,15.34906
OGULUY,CCc1[nH]nc(n1)CC,Cu,6.43871,4.2952,6.42641
OGUPIQ,Nc1cc(cc(c1)C(=O)O)C(=O)O,Co,4.60652,3.18859,4.60652
OGURAK,OC(=O)c1ccc(cc1)c1nnn[nH]1,Cu,9.49313,3.41944,9.48651
OGUREO,OC(=O)c1cc(cc(c1)P(=O)(O)O)P(=O)(O)O,Cu,3.09752,1.38432,3.08216
OGUSIU,OC(=O)c1cc(cc(c1)C(=O)O)c1cccc(c1)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,4.3895,1.4072,4.3895
OHAGAH,OC(=O)c1cc(OCc2ccncc2)cc(c1)C(=O)O,Cu,5.37464,3.86782,5.36489
OHAGOV01,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Cu,4.61443,3.57662,4.61443
OHAKEO,OC(=O)c1ccc(cc1)n1cncc1,Cd,5.91163,4.87045,5.91033
OHAKIS,OC(=O)c1ccc(cc1)n1cncc1,Cd,5.22451,4.43244,5.1107
OHAKOY,OC(=O)c1ccc(cc1)n1cncc1,Cd,5.00645,1.66348,5.00645
OHAZAZ,OC(=O)CCn1c(=O)n(CCC(=O)O)c(=O)n(c1=O)CCC(=O)O,Gd,4.51651,2.66232,4.49753
OHIHIX,c1ncn(c1)c1ccc(cc1)n1cncc1,Cu,2.90389,1.81017,2.90283
OHIHOD,OC(=O)c1cccc(c1)C(=O)O,Tb,4.35455,1.72694,4.34805
OHOLIH,OC(=O)c1ccc2c(c1)cc(cc2)C(=O)O,Zn,5.74152,5.23529,5.71775
OHOMIH,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,3.07873,2.61935,3.04874
OHUCIE,OC(=O)c1ccc(cc1)P(=O)(O)O,Pb,2.16026,1.75544,2.13963
OHUCUQ,OC(=O)c1ccc(cc1)P(=O)(O)O,Pb,1.90548,1.01967,1.69056
OJEXEI,OC(=O)c1ccc(cc1)n1cnnc1,Co,4.67012,1.64636,4.66073
OJICUG,OC(=O)c1ccc(cc1)C(=O)O,Sc,8.16828,4.82257,8.09789
OJOBAS,OC(=O)c1ccncc1,Co,6.15379,4.41519,6.15379
OJOQAF,n1ccc(cc1)c1ccncc1,Cu,1.86,0.96546,1.78317
OJOQAF01,n1ccc(cc1)c1ccncc1,Cu,1.81355,0.95734,1.77336
OJOQAF02,n1ccc(cc1)c1ccncc1,Cu,1.84118,0.96506,1.69871
OJOQAF03,n1ccc(cc1)c1ccncc1,Cu,1.65683,0.9411,1.50954
OJOQEJ,n1ccncc1,Cu,1.66967,0.65306,1.63696
OJOQEJ01,n1ccncc1,Cu,1.68599,0.90611,1.63512
OJOQEJ02,n1ccncc1,Cu,1.68304,0.9167,1.64387
OKABAE,OC(=O)c1cnc(nc1)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,12.09947,8.39664,12.09547
OKANOF,OC(=O)c1ccc(cc1)n1cnc2c1cccc2,Co,3.36848,2.82176,3.36848
OKAYAC,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Ca,4.90891,3.57241,4.90749
OKAYEG,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Ca,4.8581,3.49488,4.85158
OKAYIK,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Ca,4.91102,3.55113,4.52946
OKAYUW,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ca,4.44294,3.73093,4.20318
OKEHIW,OC(=O)c1cc(OCc2ccncc2)cc(c1)C(=O)O,Co,2.3918,1.31982,2.38824
OKELEX,OC(=O)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)C(=O)O,Mn,1.98878,1.18861,1.98878
OKELIB,OC(=O)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)C(=O)O,Ni,3.26338,2.17611,3.25947
OKELOH,OC(=O)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)C(=O)O,Zn,4.43147,3.42227,4.43147
OKEPUR,C1=NCC=N1,Co,3.42054,1.69774,3.41572
OKIJUO,N#Cc1ccc(cc1)N(c1ccc(cc1)C#N)c1ccc(cc1)C#N,Ag,5.59374,4.11995,4.95763
OKILAW,OC(=O)C1=NC(=N[C@@H]1C(=O)O)c1ccccc1,Cd,4.09634,1.4551,2.2327
OKILIE,OC(=O)c1[nH]c(nc1C(=O)O)c1ccccc1,Mn,3.37121,2.36498,3.34212
OKILUR,OC(=O)c1cc(cc(c1)C(=O)O)[C@@H]1NNC(=N1)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,3.75211,1.80072,3.60674
OKIMAY,OC(=O)c1cc(cc(c1)C(=O)O)[C@@H]1NNC(=N1)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.37317,3.27288,4.28606
OKITIM,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.1396,4.17578,5.13127
OKITIM01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.15088,4.19748,5.15088
OKITIM02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.18107,4.22112,5.18107
OKIVAG,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.18856,4.23774,5.17864
OKIVAG01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.21564,4.26208,5.20162
OKIVIO,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.21006,4.21341,5.21006
OKIVIO01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.17829,4.20629,5.17829
OKIVIO02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.18722,4.19341,5.18722
OKIVUA,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.10253,4.2044,5.09658
OKIWEL,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.17834,4.2281,5.16422
OKIWEL02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.10887,4.18326,5.09915
OKIWUB,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.13164,4.15934,5.13164
OKIWUB01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.13601,4.15169,5.13601
OKIWUB02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.03837,4.11286,5.01933
OKIXIQ,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.11506,4.16218,5.10402
OKIXIQ01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.10851,4.14466,5.10851
OKIXIQ02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.11919,4.15917,5.11919
OKIYAJ,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.06168,4.15721,5.04629
OKIYAJ01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.18521,4.2274,5.17492
OKIYIR,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.0771,4.14534,5.06469
OKIYIR01,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.07894,4.14458,5.06402
OKIYIR02,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.06835,4.13463,5.05344
OKIYIR03,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1,Cd,5.07647,4.15094,5.06142
OKOSUE,OC(=O)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)O)C(=O)O,Cd,8.8545,6.70451,8.84854
OKUSOE,OC(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)O)C(=O)O)C(=O)O,Cu,24.84911,13.11418,24.84911
OKUSUK,OC(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)O)C(=O)O)C(=O)O,Cu,24.78598,13.19796,24.78598
OKUTAR,OC(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)O)C(=O)O)C(=O)O,Cu,10.98199,6.35591,10.98199
OKUTEV,OC(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)O)C(=O)O)C(=O)O,Cu,23.06458,12.98274,23.06458
OLEYAH,OC(=O)c1cc(O)c(cc1O)C(=O)O,Zn,9.33611,8.65234,9.33611
OLOGEC,O=C(c1ccc(cc1)C(=O)O)Nc1ccc(cc1)C(=O)O,Zn,11.99268,9.32656,11.99268
OLUGUZ,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Cu,4.76792,3.72101,4.72031
OLUHAG,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Cu,4.60419,3.6067,4.59327
OMATED,n1ccc(cc1)c1nnc(o1)c1ccncc1,Cu,4.18255,1.88432,3.89723
OMICOD,c1ncn(c1)CC(Cn1cncc1)(Cn1cncc1)Cn1cncc1,Zn,4.47127,3.21063,4.47127
OMOFED,OP(=O)(c1cccc(c1)P(=O)(O)O)O,U,4.92616,1.6569,4.90465
OMOFED01,OP(=O)(c1cccc(c1)P(=O)(O)O)O,U,5.16512,1.61909,5.15724
OMOFED02,OP(=O)(c1cccc(c1)P(=O)(O)O)O,U,5.21877,1.84408,5.12128
OMOFED03,OP(=O)(c1cccc(c1)P(=O)(O)O)O,U,4.91175,1.65749,4.4689
OMUHUB,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Yb,6.8672,3.53374,5.91588
OMUMEQ,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Eu,6.91715,3.21886,6.91715
OMUMIU,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Dy,6.8237,3.67005,5.90168
OMURIY,OC(=O)c1ccc(cn1)C(=O)O,Sn,1.90895,0.75865,1.88095
OMURUK,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Sn,1.94224,0.76314,1.94224
OMUSAS,[C]CC1(C[C])c2cc(ccc2c2c1c1c3ccc(cc3C(c1c1c2C(C[C])(C[C])c2c1ccc(c2)c1ccc(cc1)C(=O)O)(C[C])C[C])c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,16.4735,14.85132,16.4735
ONATUT,[nH]1nnc(n1)CCc1[nH]nnn1,Zn,2.22754,1.30298,2.16187
ONAWAC,C(CN1NC=NC1)CCN1NC=NC1,Cu,3.94371,2.22646,3.94371
ONIXOZ,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,9.94388,9.18927,9.94388
ONOCOK,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Mn,2.13434,1.11121,2.13434
ONOCUR,OC(=O)c1cc(ccc1c1ccc(cc1)c1ccc(cc1)c1ccc(cc1C(=O)O)C(=O)O)C(=O)O,Co,4.0001,1.38008,4.0001
ONODOM,OC(=O)c1cc(ccc1c1ccc(cc1)c1ccc(cc1)c1ccc(cc1C(=O)O)C(=O)O)C(=O)O,Ni,5.53139,3.61026,5.52904
ONUCIL,CC1=C(C2=C(C)[C@@H](C)C=C(C2=O)c2cc(cc(c2)C(=O)O)C(=O)O)C(=O)C(=C[C@@H]1C)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,11.91275,9.14953,11.90535
OPENUT,OC(=O)c1cccc(c1)C(=O)O,Eu,5.83481,5.1775,5.82808
OPIFUQ,OC(=O)c1cc2c(s1)c1cc(sc1c1c2sc(c1)C(=O)O)C(=O)O,Sr,16.46002,9.03119,16.45701
OPIXUI,OC(=O)c1cc(cc(c1)n1c(C)c(c(c1C)C(=O)O)C(=O)O)C(=O)O,Cu,8.41938,5.49258,8.40833
OPIYAP,OC(=O)c1cc(cc(c1)n1c(C)c(c(c1C)C(=O)O)C(=O)O)C(=O)O,Cu,5.81979,4.07263,5.80887
OPOBOL,[O-][n+]1cccc(c1c1[n+]([O-])cccc1C(=O)O)C(=O)O,Ba,2.60249,1.39836,2.60249
OPUJUG,OC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)O,Pb,1.78405,0.98113,1.78405
OPUKAN,OC(=O)c1ccc(nc1)c1ccc(cn1)C(=O)O,Pb,2.34915,1.28767,2.33799
OPUKAN01,OC(=O)c1ccc(nc1)c1ccc(cn1)C(=O)O,Pb,2.38655,1.26728,2.38655
OPURIB,OC(=O)c1cc(Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Ce,3.06955,2.54272,3.06955
OPURIB01,OC(=O)c1cc(Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Ce,3.09012,2.50904,3.09012
OQANIE,OCCOCCOc1cc(cc(c1)C(=O)O)C(=O)O,Cu,7.69934,4.07418,7.68468
OQETEK,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Yb,9.17183,8.86311,9.17183
OQEZUH,CCc1nccn1c1ccc(cc1)C(=O)O,Zn,5.40999,2.90172,5.40025
OQIQUB,Cc1c(CN2NC=NC2)c(C)c(c(c1CN1NC=NC1)C)CN1NC=NC1,Cu,6.6207,4.95298,6.60708
OQIZUL,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.20089,3.36362,11.19836
OQOBUT,OC(=O)c1cccc(c1)C(=O)O,Al,6.63313,3.25109,6.36597
OQOCAA,OC(=O)c1cccc(c1)C(=O)O,Al,6.02401,3.83155,6.0076
OQUFAJ,OC(=O)c1ccc(c(c1)C(F)(F)F)c1ccc(cc1C(F)(F)F)C(=O)O,Zr,11.24927,10.36622,11.08655
OQUFAJ01,OC(=O)c1ccc(c(c1)C(F)(F)F)c1ccc(cc1C(F)(F)F)C(=O)O,Zr,11.18879,10.53063,11.18879
OQUFAJ03,OC(=O)c1ccc(c(c1)C(F)(F)F)c1ccc(cc1C(F)(F)F)C(=O)O,Zr,13.90265,13.40477,13.90265
OQUFAJ04,OC(=O)c1ccc(c(c1)C(F)(F)F)c1ccc(cc1C(F)(F)F)C(=O)O,Zr,13.85542,13.40962,13.85542
ORAWAH,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,14.82865,5.12393,14.82865
ORIBAU,OC(=O)c1ccc(cc1)C(=O)O,Zn,6.79191,5.8597,6.78782
ORIFUS,OC(=O)c1cncc(c1)C(=O)O,Eu,7.6022,1.18692,7.6022
ORIVOC,OC(=O)c1cc(O)c(cc1O)C(=O)O,Zn,9.96573,8.36426,9.96573
ORIWAP,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,9.794,8.21728,9.794
OROZUR,OC(=O)c1cc[n+](cc1)[O-],Mn,1.59374,0.80952,1.47379
ORUKOD,OC(=O)c1ccc(cc1)OP1(Oc2ccc(cc2)C(=O)O)NP(Oc2ccc(cc2)C(=O)O)(Oc2ccc(cc2)C(=O)O)NP(N1)(Oc1ccc(cc1)C(=O)O)Oc1ccc(cc1)C(=O)O,Ba,3.10484,1.51745,3.08987
OSADIX,OC(=O)c1ccc(cc1)Oc1cc(cc(c1)Oc1ccc(cc1)C(=O)O)Oc1ccc(cc1)C(=O)O,Mn,2.67894,1.15218,2.67894
OSADIX01,OC(=O)c1ccc(cc1)Oc1cc(cc(c1)Oc1ccc(cc1)C(=O)O)Oc1ccc(cc1)C(=O)O,Mn,3.04313,1.16659,3.04311
OSAVEK,OC(=O)c1ccc(cc1)C(=O)O,Ca,3.15202,1.58742,2.94571
OSAVIO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ca,4.61672,3.15123,4.61366
OSAVUA,OC(=O)c1cc(O)c(cc1O)C(=O)O,Ca,2.19577,1.45418,2.19358
OSAWAH,OC(=O)c1cc(O)c(cc1O)C(=O)O,Ca,2.12093,0.90497,2.12093
OSAWEL,OC(=O)c1cc(O)c(cc1O)C(=O)O,Ca,2.02271,1.32253,2.02271
OSAXEM,OC(=O)c1ccc(cc1)NNc1ccc(cc1)C(=O)O,Cd,2.20442,1.09149,2.20442
OSAXIQ,OC(=O)c1ccc(cc1)NNc1ccc(cc1)C(=O)O,Zn,2.2775,1.29592,2.27247
OSIWOD,CCc1ncn[nH]1,Ag,1.70976,1.06591,1.70397
OSIWUJ,CCc1ncn[nH]1,Ag,4.70457,4.05326,4.7044
OSUGUG,c1ncn(c1)c1ccc(cc1)n1cncc1,Cu,5.24742,2.75825,5.21915
OTAWIR,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)c1ccncc1,Zn,8.29394,5.54904,8.29394
OTAXOX,OC=O,Mg,5.66206,2.97996,5.65418
OTECAT,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Al,10.77761,8.01894,10.77717
OTEDOI,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Al,9.94362,8.17117,9.89787
OTEDUO,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Al,9.96752,8.27684,9.96541
OTEGOL,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,In,7.37719,7.26462,7.37719
OTEGOL01,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,In,7.38054,7.20379,7.38054
OTEGUR,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,In,7.28809,7.1769,7.28809
OTEHAY,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,In,7.22045,7.09439,7.2084
OTIPAK,OC(=O)/C=C/c1ccncc1,Cd,5.73499,5.10341,5.72616
OTIPEO,OC(=O)c1ccncc1,Cd,5.44422,2.27995,5.28779
OTIQEP,OC(=O)c1ccncc1,Mn,4.58851,2.58962,4.12659
OTIWOF,C1N2CN3CN1CN(C2)C3,Ag,5.92582,1.44864,5.92582
OTIWOF02,C1N2CN3CN1CN(C2)C3,Ag,5.87229,1.39768,5.87229
OTIXAS,C1N2CN3CN1CN(C2)C3,Ag,3.77705,0.91594,3.77705
OTOZII,OC(=O)c1ccc(cc1)n1c(C)nnc1c1cccc(c1)C(=O)O,Co,6.49397,4.91046,6.49234
OTOZOO,OC(=O)c1ccc(cc1)n1c(C)nnc1c1cccc(c1)C(=O)O,Zn,6.19639,4.4456,6.19108
OVAJAX,OC(=O)c1cccnc1,Cd,2.28541,1.35279,2.28028
OVEHUT,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.05893,4.29128,6.05893
