Id,Label,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,eigencentrality
GAJVIY,,3,2.811019,12,0.138501,0.171659,0.000097,73,99,0.017357
MIBQAR09,,2,1.943191,11,0.15959,0.194296,0.000144,73,99,0.020457
YIBMON,,1,0.932947,13,0.121788,0.142044,0,73,99,0.008222
YIBMON01,,1,0.932959,13,0.121788,0.142044,0,73,99,0.008222
GATBUZ,,2,1.995367,11,0.153738,0.193947,0.000081,73,99,0.023307
PURSOK,,3,2.943823,10,0.169255,0.21517,0.000225,73,99,0.033837
SAHYOQ,,3,2.901934,11,0.154173,0.201624,0.000109,73,99,0.031636
GAZBUH,,3,2.999942,9,0.178689,0.218913,0.000097,73,99,0.039225
LAWFOF,,2,1.998728,10,0.152235,0.180978,0.000049,73,99,0.017111
MIBQAR12,,4,3.998948,9,0.207619,0.258282,0.000474,73,99,0.060326
MIBQAR15,,3,2.999697,9,0.184746,0.227669,0.000229,73,99,0.043004
GIRXUC,,3,2.94384,5,0.311111,0.444048,0.000016,93,100,0.019213
SITCUW,,2,1.902735,6,0.25,0.364286,0.000006,93,100,0.012858
XAPNIN,,1,0.998812,6,0.241379,0.316667,0,93,100,0.008759
HAQRID,,2,1.981953,1,1,1,0,96,91,0.007711
SITDEH,,1,0.999601,2,0.666667,0.75,0,96,91,0.005208
XOMHEO,,1,0.982351,2,0.666667,0.75,0,96,91,0.005208
HEDCAW,,1,0.997443,1,1,1,0,97,92,0.00332
WUHNUK,,1,0.997443,1,1,1,0,97,92,0.00332
HIFTOG,,2,1.999996,12,0.152235,0.187121,0.000049,73,99,0.019868
MIBQAR04,,4,3.99891,11,0.178689,0.232569,0.000359,73,99,0.047026
NEXVET,,1,0.999998,13,0.132282,0.154359,0,73,99,0.007892
HIFTOG01,,4,3.942483,10,0.202226,0.25916,0.000434,73,99,0.059703
LAWGIA,,2,1.999999,10,0.190559,0.235911,0.000079,73,99,0.042485
SAHYOQ02,,2,1.999306,10,0.157514,0.184822,0.000019,73,99,0.014857
HIFTOG03,,1,0.999999,13,0.128689,0.153649,0,73,99,0.011411
MIBQAR16,,4,3.942012,12,0.147497,0.191391,0.000145,73,99,0.028074
HOLRAD,,3,2.996857,11,0.14952,0.191042,0.000185,73,99,0.024232
PEVQAK,,2,1.998942,10,0.153305,0.18736,0.00015,73,99,0.018515
VEGMOK01,,2,1.916932,12,0.130539,0.161,0.000049,73,99,0.013942
VEGMOK02,,2,1.997168,12,0.151599,0.195399,0.000136,73,99,0.027588
HOXSIY,,1,0.928641,13,0.118866,0.141209,0,73,99,0.006881
ROZXEL,,2,1.927978,12,0.134734,0.168806,0.000049,73,99,0.015182
HUTZAX,,3,2.81501,11,0.165152,0.215214,0.000149,73,99,0.036416
HUTZAX01,,1,0.998826,12,0.141927,0.170647,0,73,99,0.012487
NODTIL,,5,4.904484,11,0.164404,0.227647,0.000298,73,99,0.052567
VUSKEA,,3,2.854761,10,0.183193,0.232907,0.000328,73,99,0.040032
IDIWUN,,2,1.942885,11,0.141927,0.174569,0.000049,73,99,0.015652
QUSWIK,,3,2.941795,10,0.164653,0.211228,0.00019,73,99,0.031646
VEGMOK03,,1,0.945828,12,0.124429,0.145609,0,73,99,0.006983
MIBQAR19,,3,2.998956,9,0.197464,0.239781,0.000295,73,99,0.037326
IFABIA01,,2,1.997857,11,0.162202,0.199364,0.000168,73,99,0.023232
IFABIA02,,3,2.996838,8,0.218876,0.26149,0.000397,73,99,0.048695
LAWGUM,,4,3.996889,9,0.214567,0.266277,0.000577,73,99,0.05585
VUSKAW,,3,2.998974,9,0.210425,0.250593,0.000267,73,99,0.040592
IFABIA03,,2,1.998045,13,0.13625,0.172661,0.000004,73,99,0.017346
LAWGEW,,2,1.998986,12,0.151389,0.193274,0.000032,73,99,0.025191
IJEXIF01,,1,0.999817,3,0.5,0.583333,0,76,82,0.007895
IYEXIT,,2,1.894248,10,0.191901,0.239482,0.00006,73,99,0.044406
JENKIX,,1,0.956315,1,1,1,0,98,93,0.00332
RUBBOH,,1,0.956315,1,1,1,0,98,93,0.00332
KAHMOW,,1,0.999999,1,1,1,0,99,94,0.00332
XEGXAL,,1,0.999999,1,1,1,0,99,94,0.00332
KUNLEL,,2,1.929333,3,0.545455,0.638889,0.000002,81,96,0.015072
YOVCAP,,1,0.975897,3,0.461538,0.527778,0,81,96,0.010859
YOZYOD,,1,0.997434,3,0.461538,0.527778,0,81,96,0.010859
KEDQAN,,1,0.999121,1,1,1,0,100,95,0.00332
UWAGAB,,1,0.999121,1,1,1,0,100,95,0.00332
KOZNEU,,3,2.996019,10,0.187608,0.232612,0.000312,73,99,0.03597
PUCYAO01,,2,1.997622,11,0.168731,0.211705,0.000121,73,99,0.030005
KULMEK,,3,2.83246,11,0.157971,0.196068,0.000145,73,99,0.022839
XUKNIC,,1,0.930609,12,0.136591,0.159245,0,73,99,0.009335
NANYUX03,,1,0.992438,4,0.375,0.458333,0,81,96,0.007088
LATFOC,,2,1.946135,11,0.167435,0.219547,0.000097,73,99,0.043409
ODUNEH,,3,2.892532,11,0.15505,0.203085,0.000114,73,99,0.030532
REDROI,,1,0.998753,11,0.132282,0.150864,0,73,99,0.007208
LAWFUL,,1,0.999999,1,1,1,0,101,97,0.00332
PEVQIS,,1,0.999999,1,1,1,0,101,97,0.00332
VAZTOG,,3,2.999989,11,0.176948,0.2381,0.00011,73,99,0.064335
LAWGOG,,4,3.999995,9,0.204503,0.255235,0.00052,73,99,0.049504
MIBQAR10,,2,1.945988,10,0.171654,0.206411,0.000144,73,99,0.022856
UNIGEE,,2,2,8,0.201479,0.234884,0.000277,73,99,0.030192
MAVNUU,,1,0.921755,1,1,1,0,102,98,0.00332
QEBKUF,,1,0.921755,1,1,1,0,102,98,0.00332
NIRZAQ,,5,4.999733,10,0.202602,0.26599,0.000487,73,99,0.078119
PEVQOY,,1,0.999988,11,0.169255,0.200514,0,73,99,0.019804
VUSJUP,,4,3.999983,10,0.20412,0.273085,0.000241,73,99,0.092813
PUCYAO,,2,1.999503,11,0.183811,0.233148,0.000093,73,99,0.045743
SERKOQ,,2,1.998029,12,0.164157,0.212311,0.000054,73,99,0.034084
MIBQAR11,,2,1.999998,12,0.152235,0.187121,0.000049,73,99,0.019868
MIBQAR05,,1,0.999963,11,0.142298,0.160813,0,73,99,0.007172
UXELIT,,2,1.999917,10,0.165653,0.194772,0.000049,73,99,0.016817
MIBQAR07,,1,1,13,0.132282,0.154359,0,73,99,0.007892
PIWLOZ,,2,1.94545,11,0.147497,0.176457,0.000097,73,99,0.014558
MIBQAR13,,2,1.999999,10,0.175806,0.205963,0.000052,73,99,0.019775
MIBQAR18,,3,2.997551,10,0.202602,0.257809,0.000247,73,99,0.063959
NODTEH,,2,1.999996,11,0.165653,0.214502,0.000005,73,99,0.047092
PICTIG,,1,0.998343,13,0.128689,0.153649,0,73,99,0.011411
SAHYOQ05,,1,0.999998,13,0.128689,0.153649,0,73,99,0.011411
NIWYOJ,,4,3.84936,6,0.341463,0.504762,0.000016,93,100,0.027117
REGREC,,2,1.998264,6,0.311111,0.409524,0.000006,93,100,0.015338
RIFDUG01,,3,2.986119,2,0.8,0.875,0.000002,74,73,0.019055
MIQLII,,4,3.928,6,0.290909,0.454167,0.000019,80,88,0.026479
NANYUX01,,1,0.998324,7,0.228571,0.312202,0,80,88,0.011171
NURMUJ,,3,2.9162,5,0.347826,0.469792,0.000031,80,88,0.026407
OFUYUL,,1,0.933011,7,0.228571,0.312202,0,80,88,0.011171
UNAGUN,,1,0.99818,7,0.228571,0.312202,0,80,88,0.011171
MOFTIL,,1,0.999977,3,0.5,0.611111,0,78,101,0.005762
NANYUX,,1,0.998361,1,1,1,0,103,102,0.00332
VEHJUP,,1,0.998361,1,1,1,0,103,102,0.00332
NISPEL,,1,0.99894,1,1,1,0,104,103,0.00332
RAXCEA,,1,0.99894,1,1,1,0,104,103,0.00332
NISPOV,,2,1.998895,2,0.75,0.833333,0.000001,105,104,0.009726
UGUKUD,,2,1.998972,2,0.75,0.833333,0.000001,105,104,0.009726
XOJXIE,,1,0.998934,3,0.5,0.611111,0,105,104,0.005762
QOPZIF,,2,1.836903,4,0.372093,0.442708,0.000028,80,88,0.021049
PERQUB,,1,0.999341,7,0.259259,0.342347,0,93,100,0.01129
RUGXIC,,1,0.933008,7,0.259259,0.342347,0,93,100,0.01129
TEQVES,,1,0.917644,7,0.259259,0.342347,0,93,100,0.01129
VUSKIE,,3,2.999994,11,0.177524,0.228706,0.000046,73,99,0.050436
PEVPUD,,2,1.906651,12,0.141743,0.181088,0.000049,73,99,0.022208
ORIBAU,,2,1.98933,10,0.179572,0.211555,0.000093,73,99,0.021893
NUCBIY,,1,0.998011,1,1,1,0,106,105,0.00332
NUWVOS,,1,0.998011,1,1,1,0,106,105,0.00332
VIWZOR,,2,1.996599,6,0.271186,0.370833,0.000007,80,88,0.014735
NUVYEK,,1,0.903499,12,0.133742,0.161424,0,73,99,0.011458
XILTUK,,1,0.999821,2,0.666667,0.75,0,89,84,0.005208
ODODIW,,1,0.90666,13,0.124287,0.149076,0,73,99,0.008504
UFENAW,,3,2.943952,11,0.161243,0.206357,0.000087,73,99,0.029645
PEKGAO,,2,1.990813,11,0.161961,0.195522,0.000065,73,99,0.019115
PASGEX03,,1,0.999999,1,1,1,0,107,106,0.00332
PASGIB02,,1,0.999999,1,1,1,0,107,106,0.00332
PASGEX04,,1,0.999999,1,1,1,0,108,107,0.00332
PASGIB04,,1,0.999999,1,1,1,0,108,107,0.00332
PEJPAX,,1,0.99834,7,0.241379,0.306633,0,93,100,0.006972
PIFPIE,,1,0.999599,2,0.666667,0.75,0,109,108,0.005208
QUSBIP,,2,1.96015,1,1,1,0,109,108,0.007711
PIJKEB,,2,1.877007,11,0.1378,0.172283,0.000097,73,99,0.017416
VAJNAW,,3,2.874406,10,0.158661,0.204787,0.000187,73,99,0.030836
VOLQOD,,2,1.947829,12,0.121516,0.149501,0.000049,73,99,0.011508
PIWLEP,,2,1.999373,12,0.128994,0.153592,0.000049,73,99,0.010785
PIWLIT,,1,0.999913,13,0.114376,0.131033,0,73,99,0.005939
PURJES,,1,0.998329,1,1,1,0,110,109,0.00332
WAGYUA,,1,0.998329,1,1,1,0,110,109,0.00332
QAQSAD,,1,0.999526,2,0.666667,0.75,0,85,110,0.005208
QUQFEO,,1,0.98279,1,1,1,0,111,111,0.00332
TEYHIR,,1,0.98279,1,1,1,0,111,111,0.00332
VAGMAT,,1,0.960551,2,0.666667,0.75,0,109,108,0.005208
RAXCAW,,1,0.999011,3,0.5,0.611111,0,105,104,0.005762
REBVIG,,1,0.956378,7,0.202899,0.277721,0,93,100,0.006504
VEHKAW,,1,0.9941,3,0.5,0.583333,0,74,73,0.008737
RUPZIM,,1,0.918533,13,0.115589,0.135681,0,73,99,0.006685
UNAGOH,,1,0.983984,6,0.245614,0.305952,0,93,100,0.0068
UNISUH,,2,1.928853,1,1,1,0,112,112,0.007711
XOJWID,,1,0.963719,2,0.666667,0.75,0,112,112,0.005208
XOJWOJ,,1,0.965134,2,0.666667,0.75,0,112,112,0.005208
UWAGAB05,,1,0.999705,1,1,1,0,113,113,0.00332
XAFFER,,1,0.999705,1,1,1,0,113,113,0.00332
VEHKEA,,1,0.997802,7,0.216216,0.280952,0,80,88,0.006857
WOSZEL,,1,0.999999,13,0.108458,0.127395,0,73,99,0.006072
XEGWAK,,1,0.999999,2,0.666667,0.75,0,114,114,0.005208
XEGYEQ,,2,1.999998,1,1,1,0,114,114,0.007711
XEGWIS,,1,0.999999,2,0.666667,0.75,0,114,114,0.005208
ERIQUS,,4,3.980849,5,0.45,0.642593,0.000011,115,115,0.025427
RUBZIY03,,1,0.994655,6,0.321429,0.42037,0,115,115,0.010994
WILQIS,,2,1.994101,6,0.346154,0.494444,0.000004,115,115,0.015209
XILBAW,,2,1.997235,4,0.45,0.546296,0.000009,115,115,0.017785
YAPQUC,,1,0.99294,6,0.321429,0.42037,0,115,115,0.010994
LACFUS,,1,0.998989,7,0.264706,0.362169,0,115,115,0.007107
LONHON,,1,0.996863,7,0.225,0.325132,0,115,115,0.005896
YICREI,,2,1.996649,6,0.28125,0.427778,0.000004,115,115,0.010465
RUBZIY,,2,1.999783,5,0.346154,0.475926,0.000006,115,115,0.012687
RUBZIY01,,2,1.999091,4,0.409091,0.509259,0.000008,115,115,0.014252
BUQWER,,1,0.999926,1,1,1,0,116,116,0.00332
XIPCEF,,1,0.999926,1,1,1,0,116,116,0.00332
DEGSIS,,1,0.99969,2,0.6,0.666667,0,117,117,0.007322
QESBAR01,,3,2.999366,1,1,1,0.000001,117,117,0.013273
DEGSIS01,,1,0.999678,2,0.6,0.666667,0,117,117,0.007322
LAGHIL,,1,0.999957,1,1,1,0,118,118,0.00332
WIQRUL,,1,0.999957,1,1,1,0,118,118,0.00332
QESBAR,,1,0.999999,2,0.6,0.666667,0,117,117,0.007322
VITYUU,,1,0.932694,1,1,1,0,119,119,0.00332
DIVSUY,,1,0.932694,1,1,1,0,119,119,0.00332
JUXSEC,,1,1,1,1,1,0,120,120,0.00332
JUXSIG,,1,1,1,1,1,0,120,120,0.00332
ACAZEK,,1,0.995962,2,0.666667,0.75,0,121,123,0.005208
MAGVOG06,,2,1.995767,1,1,1,0,121,123,0.007711
MAGVOG02,,2,1.99992,2,0.75,0.833333,0.000001,122,121,0.009726
MAGVOG04,,2,1.999928,2,0.75,0.833333,0.000001,122,121,0.009726
MAGVOG31,,1,0.999987,3,0.5,0.611111,0,122,121,0.005762
MAGVOG03,,2,1.999887,2,0.666667,0.75,0,123,124,0.015545
MAGVOG07,,3,2.999774,2,0.8,0.875,0.000002,123,124,0.019055
MAGVOG18,,2,1.99991,3,0.571429,0.708333,0,123,124,0.014369
MAGVOG10,,1,0.999995,3,0.5,0.611111,0,122,121,0.005762
MAGVOG05,,1,0.999972,2,0.666667,0.75,0,124,122,0.005208
MAGVOG32,,2,1.999958,1,1,1,0,124,122,0.007711
MAGVOG34,,1,0.999804,2,0.666667,0.75,0,121,123,0.005208
MAGVOG08,,1,0.999893,3,0.5,0.583333,0,123,124,0.008737
MAGVOG12,,2,1.999904,2,0.666667,0.75,0,123,124,0.015545
MAGVOG09,,2,1.999967,2,0.75,0.833333,0.000001,125,127,0.009726
MAGVOG28,,1,0.999991,3,0.5,0.611111,0,125,127,0.005762
MAGVOG33,,2,1.999971,2,0.75,0.833333,0.000001,125,127,0.009726
MAGVOG13,,1,0.999997,2,0.666667,0.75,0,126,125,0.005208
MAGVOG24,,2,1.999961,1,1,1,0,126,125,0.007711
MAGVOG17,,1,0.999965,2,0.666667,0.75,0,126,125,0.005208
MAGVOG20,,1,0.999957,1,1,1,0,127,126,0.00332
MAGVOG26,,1,0.999957,1,1,1,0,127,126,0.00332
MAGVOG22,,1,0.999986,2,0.666667,0.75,0,124,122,0.005208
MAGVOG29,,1,0.999996,3,0.5,0.611111,0,125,127,0.005762
ATAFIK,,2,1.998767,1,1,1,0,128,128,0.007711
DITXOU,,1,0.99939,2,0.666667,0.75,0,128,128,0.005208
KUHNIM,,1,0.999376,2,0.666667,0.75,0,128,128,0.005208
AZIMIH,,1,0.999723,1,1,1,0,129,129,0.00332
TEGRAB,,1,0.999723,1,1,1,0,129,129,0.00332
CIZQOT,,1,0.999832,1,1,1,0,130,130,0.00332
UNADIX,,1,0.999832,1,1,1,0,130,130,0.00332
CIZQUZ,,2,1.998176,1,1,1,0,131,131,0.007711
GUTYIE,,1,0.99891,2,0.666667,0.75,0,131,131,0.005208
RIGTIL,,1,0.999266,2,0.666667,0.75,0,131,131,0.005208
ECUVEF,,1,0.91018,2,0.666667,0.75,0,132,175,0.005208
SIKCIA,,2,1.91001,1,1,1,0,132,175,0.007711
FABFOF,,1,0.992759,1,1,1,0,133,132,0.00332
GIBWOE,,1,0.992759,1,1,1,0,133,132,0.00332
FENVOL,,1,0.999213,1,1,1,0,134,133,0.00332
MAFZIE,,1,0.999213,1,1,1,0,134,133,0.00332
FIZPOV,,1,0.998806,1,1,1,0,135,134,0.00332
FIZPUB,,1,0.998806,1,1,1,0,135,134,0.00332
LIKFOB,,1,0.997072,1,1,1,0,136,135,0.00332
OGIBUD,,1,0.997072,1,1,1,0,136,135,0.00332
NUFBUN,,1,0.999852,1,1,1,0,137,136,0.00332
WUPZUE,,1,0.999852,1,1,1,0,137,136,0.00332
UGUQOC,,1,0.999626,1,1,1,0,138,137,0.00332
XIRHOW,,1,0.999626,1,1,1,0,138,137,0.00332
WEHHUO,,1,0.999911,1,1,1,0,139,138,0.00332
WEHJAW,,1,0.999911,1,1,1,0,139,138,0.00332
ACICOH,,1,0.922773,1,1,1,0,140,139,0.00332
GAWZOW,,1,0.922773,1,1,1,0,140,139,0.00332
JAMSEY,,1,0.99686,1,1,1,0,141,140,0.00332
LIDSEY,,1,0.99686,1,1,1,0,141,140,0.00332
NUNPAP,,2,1.999916,1,1,1,0,142,141,0.007711
VEMSUC,,1,0.999958,2,0.666667,0.75,0,142,141,0.005208
XUJPEY,,1,0.999958,2,0.666667,0.75,0,142,141,0.005208
ACOBEC,,1,0.999838,2,0.666667,0.75,0,143,142,0.005208
HAZGOF17,,2,1.99895,1,1,1,0,143,142,0.007711
BADHIA,,1,0.999982,7,0.244186,0.300454,0,144,145,0.011302
TAJTIK,,3,2.999702,6,0.318182,0.421429,0.000014,144,145,0.030697
BADHOG,,2,1.999838,9,0.230769,0.332785,0.000003,144,145,0.017855
HAZGOF04,,2,1.999946,8,0.247059,0.331009,0.000004,144,145,0.015503
TAJTOQ,,3,2.999538,8,0.28,0.404819,0.000029,144,145,0.028176
BADHUM,,2,1.999792,9,0.181034,0.267498,0.000009,144,145,0.010492
HAZGOF02,,2,1.999574,8,0.214286,0.303288,0.000017,144,145,0.012896
HAZGOF16,,1,0.999971,10,0.154412,0.212453,0,144,145,0.005899
BADHUM01,,2,1.999401,7,0.295775,0.379025,0.000005,144,145,0.022943
HAZGOF07,,3,2.999622,7,0.323077,0.430612,0.000031,144,145,0.032271
BADJAU,,1,0.999936,2,0.666667,0.75,0,145,143,0.005208
HAZGOF08,,2,1.998494,1,1,1,0,145,143,0.007711
BADJIC,,3,2.999543,9,0.230769,0.352627,0.000018,144,145,0.020314
HAZGOF10,,1,0.999959,10,0.189189,0.258579,0,144,145,0.008941
HOJNOL,,1,0.999866,10,0.189189,0.258579,0,144,145,0.008941
CAVMUJ01,,1,0.997938,1,1,1,0,146,144,0.00332
HAZGOF01,,1,0.997938,1,1,1,0,146,144,0.00332
CAVMUJ02,,1,0.998558,2,0.666667,0.75,0,145,143,0.005208
GATHAL,,3,2.999974,6,0.355932,0.453968,0.00004,144,145,0.036446
HAZGOF06,,5,4.999941,5,0.375,0.50873,0.000062,144,145,0.048414
HAZGOF14,,2,1.999961,7,0.28,0.362358,0.000009,144,145,0.019679
HOJNUR01,,2,1.999687,7,0.256098,0.339796,0.000024,144,145,0.015524
HAZGOF03,,2,1.999736,7,0.233333,0.314853,0.000009,144,145,0.012935
HAZGOF13,,2,1.999784,6,0.291667,0.381746,0.000017,144,145,0.023226
TAJTAC,,1,0.999933,8,0.190909,0.244615,0,144,145,0.006331
HAZGOF05,,1,0.999971,6,0.276316,0.338095,0,144,145,0.016895
HAZGOF12,,2,1.999926,6,0.308824,0.392063,0.000031,144,145,0.023892
VASKOR,,1,0.999112,2,0.666667,0.75,0,143,142,0.005208
HOJPAZ,,1,0.999936,1,1,1,0,147,146,0.00332
SUXTAI,,1,0.999936,1,1,1,0,147,146,0.00332
KERHEX01,,1,0.999817,1,1,1,0,148,147,0.00332
KESCAP01,,1,0.999817,1,1,1,0,148,147,0.00332
ALEQIT,,1,0.907227,1,1,1,0,149,148,0.00332
CUXQIW,,1,0.907227,1,1,1,0,149,148,0.00332
LARYOU,,1,0.998282,1,1,1,0,150,149,0.00332
YIXFUI,,1,0.998282,1,1,1,0,150,149,0.00332
NUHRAL,,1,0.99876,1,1,1,0,151,150,0.00332
WOJYUR,,1,0.99876,1,1,1,0,151,150,0.00332
ESADUZ,,1,0.940214,1,1,1,0,152,151,0.00332
TULLIX,,1,0.940214,1,1,1,0,152,151,0.00332
HIZQEN01,,2,1.843971,3,0.5,0.611111,0.000002,153,183,0.013187
AJIQIU,,1,0.906127,4,0.352941,0.444444,0,153,183,0.006581
WUJFOX,,3,2.818067,2,0.666667,0.75,0.000005,153,183,0.019961
PIQQOX,,1,0.972272,1,1,1,0,154,152,0.00332
MICCIM,,1,0.972272,1,1,1,0,154,152,0.00332
PULQUK,,1,0.947211,3,0.428571,0.5,0,153,183,0.009075
WUHMOD,,1,0.940418,1,1,1,0,155,153,0.00332
FOKWOT,,1,0.940418,1,1,1,0,155,153,0.00332
XAPQAI,,1,0.999596,1,1,1,0,156,154,0.00332
XAPQAI01,,1,0.999596,1,1,1,0,156,154,0.00332
YINPEQ,,1,0.90818,1,1,1,0,157,155,0.00332
MIFGEP,,1,0.90818,1,1,1,0,157,155,0.00332
ACUBOP,,1,0.999877,1,1,1,0,158,156,0.00332
OVAJAX,,1,0.999877,1,1,1,0,158,156,0.00332
AVAQIX01,,1,0.998852,3,0.5,0.583333,0,159,157,0.007895
RIGHAR,,3,2.997643,2,0.8,0.875,0.000002,159,157,0.015421
ECODEG,,1,0.999998,3,0.444444,0.541667,0,159,157,0.006349
NEBTAS,,2,1.999168,2,0.666667,0.75,0.000001,159,157,0.011973
HAZNON,,1,0.99989,1,1,1,0,160,158,0.00332
HAZPIJ01,,1,0.99989,1,1,1,0,160,158,0.00332
IGUTUB01,,1,0.913996,1,1,1,0,161,159,0.00332
ZASJAG,,1,0.913996,1,1,1,0,161,159,0.00332
OTIPEO,,1,0.997155,1,1,1,0,162,160,0.00332
WEBKIX,,1,0.997155,1,1,1,0,162,160,0.00332
SIVVAW,,1,0.999622,3,0.5,0.583333,0,159,157,0.007895
BUNLAZ,,1,0.949408,2,0.666667,0.75,0,163,170,0.005208
WIZMAV07,,2,1.949408,1,1,1,0,163,170,0.007711
ERANAO,,2,1.929608,2,0.75,0.833333,0.000001,164,165,0.009726
ERARUM,,1,0.992794,3,0.5,0.611111,0,164,165,0.005762
RUBTAK09,,2,1.936814,2,0.75,0.833333,0.000001,164,165,0.009726
HERHAQ,,1,0.955862,1,1,1,0,165,161,0.00332
WIZMAV08,,1,0.955862,1,1,1,0,165,161,0.00332
IXETEM,,1,0.956189,1,1,1,0,166,162,0.00332
WIZMAV05,,1,0.956189,1,1,1,0,166,162,0.00332
KINGUM,,1,0.999948,1,1,1,0,167,163,0.00332
TEPWUJ,,1,0.999948,1,1,1,0,167,163,0.00332
RUBTAK03,,1,1,1,1,1,0,168,164,0.00332
RUBTAK07,,1,1,1,1,1,0,168,164,0.00332
RUBTAK05,,1,1,3,0.5,0.611111,0,164,165,0.005762
RUBTAK06,,1,1,1,1,1,0,169,166,0.00332
UFOSEQ,,1,1,1,1,1,0,169,166,0.00332
SURHEU03,,1,0.946999,1,1,1,0,170,167,0.00332
UVAHIK,,1,0.946999,1,1,1,0,170,167,0.00332
SURKEX,,1,0.99999,1,1,1,0,171,168,0.00332
SURLEY,,1,0.99999,1,1,1,0,171,168,0.00332
SURKUN01,,1,1,2,0.666667,0.75,0,172,169,0.005208
UFOSOA,,2,1.94694,1,1,1,0,172,169,0.007711
WIZMAV09,,1,0.94694,2,0.666667,0.75,0,172,169,0.005208
WIZMAV10,,1,1,2,0.666667,0.75,0,163,170,0.005208
FUQJUX,,1,0.999691,4,0.4,0.520833,0,173,172,0.005873
QONLIQ,,2,1.999552,3,0.571429,0.708333,0.000001,173,172,0.010297
FUSWIA,,1,0.999537,1,1,1,0,174,171,0.00332
JAVNIE,,1,0.999537,1,1,1,0,174,171,0.00332
HOSPEL,,2,1.992,3,0.571429,0.708333,0.000001,173,172,0.010297
IBUDOZ,,1,0.995795,4,0.4,0.520833,0,173,172,0.005873
PASGAU,,2,1.996065,2,0.666667,0.75,0.000002,173,172,0.011746
JAXNUU,,1,0.999504,1,1,1,0,175,173,0.00332
QONKUB,,1,0.999504,1,1,1,0,175,173,0.00332
QOMRUH,,1,0.99602,1,1,1,0,176,174,0.00332
VUQJEX01,,1,0.99602,1,1,1,0,176,174,0.00332
TEVFAD01,,1,0.99983,2,0.666667,0.75,0,132,175,0.005208
KENYAG,,1,0.999989,1,1,1,0,177,176,0.00332
KEPNAX03,,1,0.999989,1,1,1,0,177,176,0.00332
KEPMUQ,,1,0.999999,3,0.5,0.611111,0,178,177,0.005762
KEPNAX01,,2,1.999996,2,0.75,0.833333,0.000001,178,177,0.009726
KEPMUQ02,,1,0.999999,3,0.5,0.611111,0,178,177,0.005762
KEPMUQ08,,2,1.999996,2,0.75,0.833333,0.000001,178,177,0.009726
KEPMUQ03,,1,0.999999,1,1,1,0,179,178,0.00332
KEPNAX04,,1,0.999999,1,1,1,0,179,178,0.00332
KEPMUQ04,,1,1,1,1,1,0,180,179,0.00332
KEPNAX,,1,1,1,1,1,0,180,179,0.00332
KEPNAX02,,1,0.999994,1,1,1,0,181,180,0.00332
KEPNAX08,,1,0.999994,1,1,1,0,181,180,0.00332
CEHKUW,,2,1.999703,1,1,1,0,182,181,0.007711
MITTAL,,1,0.999986,2,0.666667,0.75,0,182,181,0.005208
NABLIM,,1,0.999717,2,0.666667,0.75,0,182,181,0.005208
DADXUE,,1,0.996264,1,1,1,0,183,182,0.00332
EGUHOD,,1,0.996264,1,1,1,0,183,182,0.00332
DAPYAW,,1,0.964652,4,0.4,0.486111,0,153,183,0.008617
DELGIN,,3,2.871455,3,0.6,0.722222,0.000004,153,183,0.018412
YIBMUT,,1,0.973791,4,0.4,0.486111,0,153,183,0.008617
DUWBEE,,1,0.945187,4,0.416667,0.516667,0,184,195,0.008008
MITSEO,,3,2.890245,3,0.625,0.766667,0.000003,184,195,0.016009
EKUNON01,,1,0.999898,1,1,1,0,185,184,0.00332
ULOGIL,,1,0.999898,1,1,1,0,185,184,0.00332
FALGIK,,1,0.932207,1,1,1,0,186,185,0.00332
HEKTUO,,1,0.932207,1,1,1,0,186,185,0.00332
FEPGEP,,1,0.969943,1,1,1,0,187,186,0.00332
BAVYEF,,1,0.969943,1,1,1,0,187,186,0.00332
HEKTUO01,,1,0.946387,1,1,1,0,188,187,0.00332
MIFGEP01,,1,0.946387,1,1,1,0,188,187,0.00332
IYAZAL,,1,0.932919,1,1,1,0,189,188,0.00332
QAPYOY,,1,0.932919,1,1,1,0,189,188,0.00332
METHAX,,1,0.999918,1,1,1,0,190,189,0.00332
RUXWEM01,,1,0.999918,1,1,1,0,190,189,0.00332
MITSAK,,1,0.905507,1,1,1,0,191,190,0.00332
WISVEB,,1,0.905507,1,1,1,0,191,190,0.00332
NETYET,,1,0.945193,4,0.416667,0.516667,0,184,195,0.008008
YEYRAY,,2,1.999692,2,0.625,0.7,0.000003,184,195,0.013996
MITSIS,,3,2.99902,1,1,1,0.000001,192,191,0.013273
PARKUQ,,1,0.999935,2,0.6,0.666667,0,192,191,0.007322
PARKUQ01,,1,0.999937,2,0.6,0.666667,0,192,191,0.007322
SIZGEO,,1,0.999148,2,0.6,0.666667,0,192,191,0.007322
NEHMET,,1,0.999995,1,1,1,0,193,192,0.00332
ODOXEK,,1,0.999995,1,1,1,0,193,192,0.00332
OVEHUT,,2,1.919375,1,1,1,0,194,193,0.013153
NAPZUB,,2,1.839831,1,1,1,0,194,193,0.013153
QISNEN,,2,1.91953,1,1,1,0,194,193,0.013153
RUXWEM03,,1,0.922528,1,1,1,0,195,194,0.00332
VACLAP,,1,0.922528,1,1,1,0,195,194,0.00332
SIZGIS,,2,1.999739,3,0.5,0.633333,0.000002,184,195,0.010902
