Id,Label,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,eigencentrality
UTEWUM,,1,0.95254,1,1,1,0,48,49,0.000272
XOHQAN,,1,0.814679,6,0.29249,0.321847,0,32,33,0.000607
IZIHOQ,,1,0.82348,6,0.258741,0.280405,0,32,33,0.000382
DARFAF,,1,1,9,0.186398,0.207164,0,32,33,0.000302
GENGIR,,2,1.831184,8,0.228395,0.262532,0.000002,32,33,0.000645
MAKGAJ,,1,0.837892,7,0.246667,0.277156,0,32,33,0.000463
NIKHOF,,1,0.828776,7,0.246667,0.277156,0,32,33,0.000463
WUZKOS,,1,0.813831,7,0.263345,0.291795,0,32,33,0.000474
EVADIQ,,1,0.849602,7,0.270073,0.300129,0,32,33,0.000531
NILCIW,,1,0.832684,7,0.270073,0.300129,0,32,33,0.000531
YEFTUB,,1,0.831021,7,0.270073,0.300129,0,32,33,0.000531
AFUDOX,,4,3.391728,3,0.636364,0.761905,0,49,51,0.001156
GISLOK,,2,1.645709,4,0.466667,0.583333,0,49,51,0.000627
HUCXOU,,2,1.715718,3,0.538462,0.619048,0,49,51,0.000653
NENFEU,,1,0.946778,4,0.411765,0.488095,0,49,51,0.000353
QIKZES,,1,0.813723,4,0.411765,0.488095,0,49,51,0.000353
AHEQAH,,1,0.808411,5,0.28125,0.362963,0,50,50,0.000301
YEYFEP,,2,1.639077,4,0.375,0.490741,0,50,50,0.000601
ATEYUV,,1,0.905962,5,0.304348,0.397619,0,49,51,0.000299
RISXAT01,,2,1.809195,4,0.411765,0.535714,0,49,51,0.000576
AVIHIY,,4,3.70032,4,0.5,0.657407,0.000001,50,50,0.001157
KOLQIM,,1,0.867065,5,0.346154,0.42963,0,50,50,0.000354
NIGGAM,,1,0.987898,5,0.346154,0.42963,0,50,50,0.000354
SEHSOO,,3,2.653281,3,0.5625,0.648148,0.000001,50,50,0.000956
UCEXIK,,1,0.862196,5,0.346154,0.42963,0,50,50,0.000354
BETDAH,,1,0.830213,4,0.375,0.435185,0,50,50,0.000331
SAQQEH,,1,0.826967,5,0.333333,0.421429,0,49,51,0.000302
IDINER,,3,2.503656,3,0.5,0.611111,0,50,50,0.000906
PIDJEU,,1,0.833083,4,0.346154,0.416667,0,50,50,0.000328
AFUFAL,,3,2.588159,8,0.236486,0.327041,0.000008,51,52,0.000966
XADHAN,,2,1.825182,8,0.230263,0.30085,0.000007,51,52,0.000661
YIVZOU,,2,1.678496,9,0.194444,0.260998,0.000001,51,52,0.000604
ZEDZAL,,4,3.665981,9,0.233333,0.348515,0.000009,51,52,0.001326
ATIJUI,,2,1.745538,11,0.175,0.257053,0.000003,51,52,0.00063
LIXCOM,,2,1.67181,10,0.201149,0.285816,0.000004,51,52,0.000663
WOJZEC,,3,2.639366,12,0.153509,0.246466,0.000002,51,52,0.000877
DOJXOQ,,2,1.631016,10,0.203488,0.28602,0.000006,51,52,0.000659
ELAPIQ,,3,2.631786,9,0.221519,0.311372,0.000008,51,52,0.000934
FIPPEA01,,3,2.600948,11,0.18617,0.293686,0.000006,51,52,0.000935
EDADET,,3,2.499391,10,0.18617,0.270578,0.000002,51,52,0.000878
FASHAK,,1,0.826034,14,0.125,0.18282,0,51,52,0.000327
IYAHEX,,3,2.4588,13,0.142276,0.238743,0.000002,51,52,0.000877
GARLET,,1,0.822703,13,0.133588,0.188822,0,51,52,0.000327
HICZEA,,2,1.629207,14,0.125899,0.201868,0.000001,51,52,0.0006
JUPBUT,,1,0.821784,15,0.112179,0.162731,0,51,52,0.000301
IBEXUJ,,2,1.732442,13,0.134615,0.20787,0.000001,51,52,0.0006
IJATIW,,1,0.802388,14,0.119048,0.167549,0,51,52,0.000301
INECOV,,1,0.862786,10,0.163551,0.205964,0,51,52,0.000301
UTONAT,,2,1.650062,12,0.16055,0.246658,0.000003,51,52,0.00063
MEQKOL,,3,2.680635,10,0.201149,0.298878,0.000001,51,52,0.000995
TULGOY,,1,0.868519,11,0.168269,0.223482,0,51,52,0.000332
ZEDZAL01,,4,3.662701,10,0.208333,0.324116,0.000005,51,52,0.001273
RIJBET,,1,0.808391,1,1,1,0,52,53,0.000272
MAPBAI,,1,0.808391,1,1,1,0,52,53,0.000272
SEQWUI,,2,1.781154,11,0.182292,0.270829,0.000004,51,52,0.000661
UTONEX,,1,0.825163,5,0.333333,0.456667,0,53,181,0.000299
HIGWOL,,2,1.702326,4,0.454545,0.616667,0,53,181,0.000574
YUPSEI,,1,0.809505,11,0.157658,0.206645,0,51,52,0.000327
NIKJAT,,1,0.80019,11,0.173267,0.234638,0,51,52,0.000359
IVUVIG,,2,1.680386,2,0.75,0.833333,0,54,54,0.000629
GUHPAC,,3,2.840092,1,1,1,0,54,54,0.000878
GUHPEG,,2,1.840189,2,0.75,0.833333,0,54,54,0.000629
KOLPOR,,3,2.430201,8,0.281609,0.344922,0.000002,38,80,0.001011
LANCOU,,3,2.460463,8,0.262032,0.327235,0.000003,38,80,0.001003
AFUPEX,,1,0.936012,4,0.416667,0.516667,0,55,55,0.000326
LOLREL,,3,2.5972,3,0.625,0.766667,0,55,55,0.00085
AVIHOE,,2,1.704116,2,0.666667,0.75,0,56,57,0.000599
KINFAQ,,3,2.650717,2,0.8,0.875,0,56,57,0.000849
VIFBOD,,1,0.830042,3,0.444444,0.541667,0,56,57,0.000301
ELILIV,,1,0.843988,1,1,1,0,57,56,0.000272
ZAVRIZ,,1,0.843988,1,1,1,0,57,56,0.000272
FATSAV,,1,0.831265,4,0.416667,0.516667,0,55,55,0.000326
IJASES,,1,0.815402,4,0.357143,0.466667,0,55,55,0.000299
XIFVOA,,2,1.631922,3,0.5,0.633333,0,55,55,0.000575
IJASES01,,2,1.646444,2,0.625,0.7,0,55,55,0.000625
DAMYOI,,1,0.908239,3,0.5,0.583333,0,56,57,0.000326
NIGGEQ,,1,0.868404,3,0.5,0.583333,0,56,57,0.000326
COKNIB02,,1,1,11,0.183574,0.191229,0,6,6,0.00034
OZUMAZ01,,1,1,11,0.183574,0.191229,0,6,6,0.00034
COKNIB01,,2,2,10,0.205759,0.217155,0,6,6,0.000771
FIYQAI,,1,0.804247,10,0.19943,0.208095,0,6,6,0.000352
FOQNOQ02,,3,2.719232,10,0.210628,0.222394,0,6,6,0.001169
QIMHAY,,1,0.999999,1,1,1,0,58,58,0.000272
QIWFIN,,1,0.999999,1,1,1,0,58,58,0.000272
AGEGUR,,2,1.692158,7,0.198358,0.21399,0.000004,13,60,0.000578
AGEHAY,,2,1.674339,6,0.24618,0.266207,0.000007,13,60,0.000715
JEBYEX,,1,0.83117,8,0.165714,0.175755,0,13,60,0.000299
MEGPUL,,1,0.817213,1,1,1,0,59,59,0.000272
BIDFEB,,1,0.817213,1,1,1,0,59,59,0.000272
AMIWUP,,1,0.869257,7,0.197279,0.208473,0,13,60,0.000304
CAQHOU,,2,1.740943,6,0.245347,0.264483,0.000004,13,60,0.000689
CAQVOI,,1,0.866385,6,0.244519,0.259885,0,13,60,0.000416
MITGUR01,,2,1.664386,5,0.274102,0.295977,0.000004,13,60,0.000878
IJATOC,,1,0.856906,6,0.215453,0.227471,0,13,60,0.000312
HOLVAF,,1,0.999524,1,1,1,0,60,61,0.000272
ISEGIY,,1,0.999524,1,1,1,0,60,61,0.000272
AGEWUH,,35,34.977862,3,0.552795,0.597378,0.000005,61,62,0.087779
DADTOS04,,27,26.98476,3,0.531343,0.570225,0.000003,61,62,0.066767
DADTOS12,,16,15.994601,3,0.491713,0.524345,0.000001,61,62,0.03847
DADTOS15,,28,27.982716,3,0.536145,0.574906,0.000003,61,62,0.07066
GOKKIA,,19,18.947197,3,0.511494,0.543071,0.000001,61,62,0.048267
IJOMOJ07,,30,29.942683,3,0.544343,0.583333,0.000004,61,62,0.072429
JEBGOP,,23,22.911555,3,0.525074,0.558989,0.000002,61,62,0.057834
JEXWOZ01,,13,12.966808,3,0.486339,0.514981,0.000001,61,62,0.03375
MNFORD01,,29,28.980514,3,0.542683,0.580524,0.000003,61,62,0.071643
MNFORD02,,22,21.991546,3,0.517442,0.552434,0.000002,61,62,0.057619
MNFORD04,,23,22.991407,3,0.523529,0.558052,0.000002,61,62,0.058702
MNFORD05,,27,26.976869,3,0.532934,0.571161,0.000003,61,62,0.066901
NUQWAZ03,,24,23.990937,3,0.526627,0.561798,0.000002,61,62,0.061209
NURFOX03,,19,18.987047,3,0.515942,0.54588,0.000001,61,62,0.046933
NURFOX04,,23,22.983056,3,0.526627,0.559925,0.000002,61,62,0.061493
NURGAK,,20,19.985852,3,0.514451,0.546816,0.000002,61,62,0.047398
NURHAL,,21,20.989706,3,0.525074,0.555243,0.000001,61,62,0.05437
NURHEP,,27,26.991342,3,0.536145,0.573034,0.000002,61,62,0.070381
NURHIT,,18,17.991351,3,0.508571,0.539326,0.000001,61,62,0.043201
PADJEK04,,26,25.980677,3,0.529762,0.567416,0.000003,61,62,0.064623
PADJOU,,28,27.988939,3,0.539394,0.576779,0.000003,61,62,0.074629
PADKIP02,,14,13.989751,3,0.481081,0.513109,0.000001,61,62,0.038089
PADKIP08,,21,20.975491,3,0.517442,0.550562,0.000002,61,62,0.051418
PADKIP13,,21,20.982725,3,0.51895,0.551498,0.000001,61,62,0.056537
PADKIP21,,27,26.988784,3,0.537764,0.57397,0.000003,61,62,0.067845
PADKIP25,,28,27.984086,3,0.537764,0.575843,0.000003,61,62,0.072681
QAHPEX04,,21,20.98484,3,0.512968,0.547753,0.000001,61,62,0.053476
QAHPEX06,,22,21.986428,3,0.521994,0.555243,0.000002,61,62,0.054595
QINSUD01,,29,28.986859,3,0.541033,0.579588,0.000003,61,62,0.070647
SIWPUL04,,33,32.983237,3,0.549383,0.59176,0.000004,61,62,0.086151
SIWPUL05,,27,26.9862,3,0.539394,0.574906,0.000003,61,62,0.070528
SIWPUL06,,26,25.998021,3,0.532934,0.569288,0.000002,61,62,0.066665
TAZBUT,,23,22.986932,3,0.526627,0.559925,0.000002,61,62,0.058123
WICGEV,,27,26.913009,3,0.534535,0.572097,0.000003,61,62,0.069068
XOHFIK,,18,17.958101,3,0.505682,0.537453,0.000002,61,62,0.041269
YUKTUU02,,23,22.989517,3,0.52819,0.560861,0.000002,61,62,0.056495
ATIBAG,,27,26.936442,3,0.536145,0.573034,0.000003,61,62,0.065341
ATIBIO,,18,17.947119,3,0.514451,0.543071,0.000001,61,62,0.045899
ATICAH,,18,17.964956,3,0.508571,0.539326,0.000001,61,62,0.043947
DADTOS02,,22,21.990482,3,0.521994,0.555243,0.000002,61,62,0.055656
DADTOS03,,19,18.991055,3,0.510029,0.542135,0.000002,61,62,0.045486
DADTOS18,,28,27.984888,3,0.532934,0.573034,0.000003,61,62,0.07065
DIDVIW,,23,22.988812,3,0.521994,0.557116,0.000002,61,62,0.061398
IJOMOJ03,,27,26.983974,3,0.52819,0.568352,0.000003,61,62,0.063307
JEXWOZ,,27,26.940293,3,0.531343,0.570225,0.000003,61,62,0.066041
JEXWOZ03,,19,18.936563,3,0.510029,0.542135,0.000002,61,62,0.043677
JIXWUJ,,22,21.951012,3,0.521994,0.555243,0.000002,61,62,0.055828
LIJWOR01,,23,22.979583,3,0.52819,0.560861,0.000002,61,62,0.056535
MNFORD,,25,24.982098,3,0.531343,0.566479,0.000002,61,62,0.063807
NUQWAZ05,,18,17.996164,3,0.505682,0.537453,0.000001,61,62,0.045462
NUQWAZ06,,23,22.981994,3,0.523529,0.558052,0.000002,61,62,0.054406
NURFOX05,,26,25.993243,3,0.531343,0.568352,0.000002,61,62,0.068758
PADKIP09,,30,29.9786,3,0.541033,0.581461,0.000003,61,62,0.072831
PADKIP12,,18,17.988322,3,0.505682,0.537453,0.000001,61,62,0.04329
PADKIP15,,18,17.9875,3,0.501408,0.534644,0.000001,61,62,0.04355
QAHPEX03,,24,23.956497,3,0.526627,0.561798,0.000002,61,62,0.059547
REZJIR,,19,18.992603,3,0.515942,0.54588,0.000001,61,62,0.048419
WIHVEP,,22,21.963313,3,0.51895,0.553371,0.000002,61,62,0.051924
DADTOS,,22,21.983536,3,0.52819,0.558989,0.000002,61,62,0.05393
NUQWAZ02,,17,16.981859,3,0.494444,0.52809,0.000001,61,62,0.036524
PADJEK01,,19,18.980371,3,0.510029,0.542135,0.000001,61,62,0.046276
PADJOU01,,33,32.989317,3,0.547692,0.590824,0.000004,61,62,0.08363
POBNEB01,,20,19.974827,3,0.510029,0.544007,0.000002,61,62,0.048504
QAHPEX01,,27,26.979217,3,0.536145,0.573034,0.000002,61,62,0.069467
QAHPEX02,,28,27.98914,3,0.534535,0.57397,0.000003,61,62,0.06973
QAHPEX07,,15,14.970839,3,0.5,0.52809,0.000001,61,62,0.035354
SIWPUL07,,26,25.981988,3,0.52819,0.566479,0.000003,61,62,0.057244
SIWPUL08,,25,24.991436,3,0.532934,0.567416,0.000002,61,62,0.060635
SIWPUL09,,29,28.974497,3,0.536145,0.576779,0.000003,61,62,0.072314
VIRJEM,,26,25.980073,3,0.534535,0.570225,0.000002,61,62,0.06438
ATIBOU,,26,25.90999,3,0.531343,0.568352,0.000003,61,62,0.063739
HIBGIJ,,16,15.960044,3,0.497207,0.52809,0.000001,61,62,0.038832
IJOMOJ06,,31,30.926439,2,0.547692,0.587079,0.000004,61,62,0.076285
JEDKIP01,,19,18.990133,3,0.511494,0.543071,0.000001,61,62,0.046588
LIJWOR05,,24,23.988496,3,0.525074,0.560861,0.000002,61,62,0.05942
MNFORD06,,20,19.977467,3,0.512968,0.54588,0.000001,61,62,0.049062
NURFOX01,,25,24.990214,3,0.529762,0.565543,0.000003,61,62,0.057315
NURFOX06,,16,15.987993,3,0.501408,0.530899,0.000001,61,62,0.041492
NURGIS,,28,27.989742,3,0.537764,0.575843,0.000003,61,62,0.071867
PADKIP03,,17,16.985327,3,0.501408,0.532772,0.000001,61,62,0.043419
PADKIP06,,30,29.985792,3,0.542683,0.582397,0.000004,61,62,0.074386
PADKIP20,,23,22.983807,3,0.525074,0.558989,0.000002,61,62,0.057838
PADKIP28,,23,22.974275,3,0.523529,0.558052,0.000002,61,62,0.056775
POBNEB02,,27,26.973805,3,0.536145,0.573034,0.000003,61,62,0.066652
YUKTUU07,,24,23.990448,3,0.526627,0.561798,0.000002,61,62,0.057505
ATIBOU01,,18,17.954243,3,0.507123,0.53839,0.000001,61,62,0.044985
DADTOS10,,27,26.988937,3,0.531343,0.570225,0.000003,61,62,0.063588
DADTOS16,,25,24.990418,3,0.52819,0.564607,0.000002,61,62,0.062162
LIJWOR,,22,21.988046,3,0.520468,0.554307,0.000002,61,62,0.054766
LIJWOR06,,23,22.988896,3,0.520468,0.55618,0.000002,61,62,0.057255
NURGEO,,14,13.991996,3,0.491713,0.520599,0.000001,61,62,0.034752
PADKIP01,,22,21.9768,3,0.520468,0.554307,0.000002,61,62,0.053579
REZJIR02,,22,21.99083,3,0.517442,0.552434,0.000002,61,62,0.051574
YUKTUU03,,32,31.982364,3,0.547692,0.588951,0.000004,61,62,0.080155
YUKTUU05,,29,28.987343,2,0.544343,0.581461,0.000003,61,62,0.074568
ATIBOU02,,19,18.953379,3,0.511494,0.543071,0.000001,61,62,0.044759
DADTOS11,,26,25.986838,3,0.536145,0.571161,0.000002,61,62,0.06661
DADTOS17,,20,19.992914,3,0.514451,0.546816,0.000002,61,62,0.046533
LIJWOR02,,20,19.995771,3,0.508571,0.543071,0.000002,61,62,0.044494
PADKIP11,,24,23.979615,3,0.52819,0.562734,0.000002,61,62,0.061633
PADKIP16,,33,32.974355,3,0.546012,0.589888,0.000004,61,62,0.081287
PADKIP23,,21,20.977324,3,0.512968,0.547753,0.000002,61,62,0.050634
TAZBUT01,,14,13.986835,3,0.497207,0.524345,0.000001,61,62,0.032341
TAZBUT03,,25,24.9862,3,0.51895,0.558989,0.000002,61,62,0.061146
YUKTUU01,,23,22.98883,3,0.523529,0.558052,0.000002,61,62,0.055895
YUKTUU04,,23,22.98549,3,0.523529,0.558052,0.000002,61,62,0.05713
ATIBUA,,23,22.953588,3,0.529762,0.561798,0.000002,61,62,0.058006
DADTOS09,,30,29.99029,3,0.541033,0.581461,0.000004,61,62,0.073147
DADTOS13,,17,16.989581,3,0.507123,0.536517,0.000001,61,62,0.042063
IJOMOJ01,,23,22.977176,3,0.52819,0.560861,0.000002,61,62,0.05346
NUQWAZ,,13,12.984363,3,0.490358,0.51779,0.000001,61,62,0.031926
NUQWAZ07,,29,28.971848,3,0.539394,0.578652,0.000004,61,62,0.067984
NURJAN,,24,23.981494,3,0.523529,0.559925,0.000002,61,62,0.06138
PADKIP29,,23,22.985168,3,0.525074,0.558989,0.000002,61,62,0.060034
PADKIP30,,22,21.980726,3,0.515942,0.551498,0.000002,61,62,0.055087
PADKIP32,,23,22.987485,3,0.526627,0.559925,0.000002,61,62,0.055564
YANWOC03,,18,17.990356,3,0.498599,0.532772,0.000001,61,62,0.042811
DADTOS01,,21,20.990126,3,0.511494,0.546816,0.000002,61,62,0.048969
DADTOS05,,25,24.986154,3,0.529762,0.565543,0.000002,61,62,0.061124
IJOMOJ02,,24,23.938505,3,0.523529,0.559925,0.000002,61,62,0.056781
JEXWOZ02,,24,23.962538,3,0.525074,0.560861,0.000002,61,62,0.05945
PADKIP22,,30,29.978733,3,0.541033,0.581461,0.000004,61,62,0.073092
SIWPUL02,,16,15.988991,3,0.495822,0.527154,0.000001,61,62,0.03825
SIWPUL03,,26,25.981555,3,0.52819,0.566479,0.000003,61,62,0.062646
TAZBUT04,,18,17.976014,3,0.510029,0.540262,0.000001,61,62,0.047021
ATICEL,,31,30.921004,3,0.544343,0.585206,0.000004,61,62,0.077307
JIXWUJ01,,17,16.967778,3,0.502825,0.533708,0.000001,61,62,0.040416
NUQWAZ01,,28,27.98722,3,0.534535,0.57397,0.000003,61,62,0.073045
NUQWAZ04,,20,19.989588,3,0.517442,0.548689,0.000002,61,62,0.050001
NURFOX02,,18,17.988056,3,0.511494,0.541199,0.000001,61,62,0.046548
PADKIP04,,24,23.99062,3,0.52819,0.562734,0.000002,61,62,0.062964
PADKIP26,,21,20.987665,3,0.520468,0.552434,0.000002,61,62,0.052843
QAHPEX05,,18,17.985429,3,0.511494,0.541199,0.000001,61,62,0.0458
SIWPUL11,,21,20.929841,3,0.525074,0.555243,0.000002,61,62,0.049951
VERZEZ,,26,25.920941,3,0.536145,0.571161,0.000003,61,62,0.063393
YUKTUU,,22,21.985543,3,0.510029,0.547753,0.000002,61,62,0.054583
IJOMOJ04,,26,25.938808,3,0.526627,0.565543,0.000003,61,62,0.061702
MNFORD03,,13,12.996411,3,0.473404,0.505618,0.000001,61,62,0.03093
SIWPUL,,20,19.991818,3,0.511494,0.544944,0.000002,61,62,0.048093
JEXWOZ05,,22,21.961347,3,0.517442,0.552434,0.000002,61,62,0.052284
PADKIP05,,20,19.987948,3,0.515942,0.547753,0.000002,61,62,0.047535
PADKIP18,,25,24.984728,3,0.52819,0.564607,0.000003,61,62,0.059251
PADKIP31,,19,18.995273,3,0.505682,0.539326,0.000001,61,62,0.048653
NURFUD,,23,22.991013,3,0.529762,0.561798,0.000002,61,62,0.058687
PADKIP24,,27,26.990568,3,0.529762,0.569288,0.000003,61,62,0.063961
QINSUD,,31,30.993942,3,0.542683,0.58427,0.000004,61,62,0.075226
IQEWOQ,,21,20.955179,3,0.523529,0.554307,0.000002,61,62,0.051461
PADJEK,,22,21.987196,3,0.514451,0.550562,0.000002,61,62,0.052865
PADKIP07,,24,23.989021,3,0.529762,0.56367,0.000002,61,62,0.058855
PADKIP27,,13,12.980909,3,0.469657,0.502809,0.000001,61,62,0.030584
JEDKIP,,29,28.989211,3,0.536145,0.576779,0.000003,61,62,0.069883
JIXWUJ02,,15,14.964704,3,0.493075,0.523408,0.000001,61,62,0.038254
LIJWOR04,,16,15.983683,3,0.497207,0.52809,0.000001,61,62,0.041161
PADJEK03,,20,19.987185,3,0.51895,0.549625,0.000001,61,62,0.050551
PADKIP14,,23,22.993968,3,0.514451,0.552434,0.000002,61,62,0.058674
WIHVAL,,22,21.94731,3,0.521994,0.555243,0.000002,61,62,0.053283
DADTOS06,,22,21.987203,3,0.514451,0.550562,0.000002,61,62,0.050195
PADJEK02,,17,16.994705,3,0.504249,0.534644,0.000001,61,62,0.043104
SIWPUL10,,28,27.895531,3,0.532934,0.573034,0.000003,61,62,0.069013
YANWOC01,,20,19.990955,3,0.51895,0.549625,0.000002,61,62,0.049028
DADTOS07,,21,20.985041,3,0.514451,0.548689,0.000002,61,62,0.047661
QAHPEX,,22,21.98172,3,0.510029,0.547753,0.000002,61,62,0.053383
SIWPUL01,,20,19.992108,3,0.520468,0.550562,0.000001,61,62,0.05065
TAZBUT02,,20,19.981363,3,0.525074,0.553371,0.000001,61,62,0.051062
DADTOS08,,16,15.992985,3,0.485014,0.519663,0.000001,61,62,0.036502
NURFOX,,22,21.985596,3,0.526627,0.558052,0.000002,61,62,0.051531
PADKIP17,,23,22.98224,3,0.531343,0.562734,0.000002,61,62,0.059151
DADTOS14,,20,19.993491,3,0.517442,0.548689,0.000001,61,62,0.053066
LIJWOR03,,18,17.993701,3,0.514451,0.543071,0.000001,61,62,0.04407
REZJIR04,,14,13.994003,3,0.487671,0.51779,0.000001,61,62,0.034318
YANWOC02,,15,14.989708,3,0.493075,0.523408,0.000001,61,62,0.038201
PADKIP19,,24,23.986013,3,0.526627,0.561798,0.000002,61,62,0.057396
YANWOC,,19,18.992715,3,0.507123,0.540262,0.000001,61,62,0.047747
YUKTUU06,,25,24.98957,3,0.529762,0.565543,0.000002,61,62,0.060773
JEXWOZ04,,24,23.987737,3,0.52819,0.562734,0.000002,61,62,0.060142
PADKIP10,,20,19.989697,3,0.512968,0.54588,0.000001,61,62,0.048418
NURGUE,,17,16.9915,3,0.507123,0.536517,0.000001,61,62,0.044069
REZJIR03,,23,22.989332,3,0.525074,0.558989,0.000002,61,62,0.060534
POBNEB,,20,19.992358,3,0.517442,0.548689,0.000002,61,62,0.047809
AGOFEJ,,1,0.82581,8,0.202733,0.20922,0,6,6,0.00038
ZECKID,,1,0.816486,10,0.223874,0.234496,0,6,6,0.000668
AGOGOU,,1,0.999811,1,1,1,0,62,63,0.000272
LATPUU,,1,0.999811,1,1,1,0,62,63,0.000272
NEBMEP,,2,1.628421,10,0.234623,0.253594,0,20,21,0.001455
POCKUO,,1,0.829241,10,0.215555,0.229325,0,20,21,0.000619
TOBSIO,,2,1.751543,10,0.228184,0.246648,0,20,21,0.00126
BAPDAA,,1,0.872644,10,0.215179,0.22914,0,20,21,0.000607
CEXYOU,,3,2.576125,9,0.240885,0.260501,0,20,21,0.002047
KUQXIE,,3,2.594379,9,0.240885,0.260501,0,20,21,0.002047
POCKUO01,,5,4.147779,10,0.234474,0.255834,0.000024,20,21,0.002452
QOZPIG,,2,1.672513,9,0.243902,0.264047,0,20,21,0.00191
DUWGEJ,,1,0.801882,11,0.182671,0.193443,0,20,21,0.000454
NOPXUN,,7,5.67387,10,0.22343,0.244621,0.000055,20,21,0.002537
ONUQOE,,2,1.641121,10,0.195664,0.20738,0,20,21,0.0008
QATXIU,,4,3.269137,10,0.217903,0.235334,0.000026,20,21,0.001611
QUJGAE,,5,4.131566,9,0.250593,0.27506,0.000003,20,21,0.003405
PENBOC,,3,2.641375,10,0.242464,0.260432,0.000009,20,21,0.001792
GITLEC,,2,1.622536,11,0.187674,0.201267,0.000001,20,21,0.000826
XOVXEM,,1,0.801413,11,0.182671,0.193443,0,20,21,0.000454
BERQAS,,1,0.824729,11,0.189987,0.200917,0,20,21,0.000417
MELJET01,,1,0.813336,11,0.17896,0.188312,0,20,21,0.000371
YAQDIF,,1,0.863317,11,0.198871,0.209393,0,20,21,0.000395
AGULAQ,,1,0.940665,1,1,1,0,63,64,0.000272
LEKSIG,,1,0.940665,1,1,1,0,63,64,0.000272
AGUVOO,,1,0.99657,5,0.315789,0.422222,0,64,66,0.000299
EPOPEG,,2,1.988075,4,0.428571,0.569444,0,64,66,0.000575
CILXIE,,1,0.801281,1,1,1,0,65,65,0.000272
URUYOX,,1,0.801281,1,1,1,0,65,65,0.000272
JONKEE,,2,1.988137,3,0.545455,0.638889,0,64,66,0.000626
FIFQOD,,1,0.996396,4,0.4,0.486111,0,64,66,0.000327
KOMFUO,,3,2.989668,3,0.6,0.722222,0,64,66,0.000877
URUZIS,,2,1.996501,4,0.461538,0.597222,0,64,66,0.0006
KOMGAV,,1,0.999861,5,0.333333,0.436111,0,64,66,0.000301
URUYUD,,1,0.999997,1,1,1,0,66,67,0.000272
URUZAK,,1,0.999997,1,1,1,0,66,67,0.000272
AHAJUP,,1,0.85347,11,0.133213,0.137701,0,20,69,0.000303
HORHIG,,2,1.734208,10,0.153654,0.160783,0.000018,20,69,0.000664
FOXQIT,,1,0.904271,3,0.5,0.611111,0,67,68,0.000299
HORHOM,,2,1.737954,2,0.75,0.833333,0,67,68,0.000572
HORHEC,,1,0.835628,8,0.218418,0.228571,0,20,69,0.00049
HUKQUZ,,5,4.393098,9,0.181417,0.193053,0.000078,20,69,0.001677
LUDRUZ,,2,1.637866,2,0.75,0.833333,0,67,68,0.000572
NICZAA01,,2,1.746457,10,0.153718,0.161121,0,20,69,0.000693
QISJEJ,,2,1.703921,9,0.181106,0.190125,0,20,69,0.000789
UFEVEH,,5,4.610033,8,0.220632,0.23545,0.000303,20,69,0.001885
WIVGAK,,4,3.423828,10,0.154167,0.163969,0.000031,20,69,0.001332
HUKRAG,,2,1.77053,10,0.153846,0.161153,0.000054,20,69,0.000662
MEMBIS,,4,3.477509,9,0.181506,0.192445,0.000114,20,69,0.001339
PARXAJ,,2,1.661399,11,0.133454,0.139186,0.000036,20,69,0.000603
JIVROW,,1,0.824993,10,0.153654,0.159735,0,20,69,0.000362
LANCIO,,2,1.854316,10,0.153559,0.160378,0.000006,20,69,0.000636
LANCIO01,,2,1.940037,11,0.133719,0.140514,0,20,69,0.000664
UFEVIL,,3,2.683543,9,0.181106,0.190801,0.000042,20,69,0.001003
PIBHIS,,1,0.804183,3,0.5,0.611111,0,67,68,0.000299
MIXXOI,,1,0.879501,1,1,1,0,68,70,0.000272
YAVTUL,,1,0.879501,1,1,1,0,68,70,0.000272
WEWFIQ,,2,1.676691,10,0.153591,0.160446,0,20,69,0.000637
PUNCIL,,1,0.849389,11,0.133598,0.139163,0,20,69,0.000362
AHAKEA,,3,2.442238,2,0.8,0.875,0,69,71,0.000849
JALLEQ,,2,1.80578,2,0.666667,0.75,0,69,71,0.000599
ODIQOJ,,1,0.832446,3,0.5,0.583333,0,69,71,0.000326
VASFAZ,,1,0.80125,3,0.5,0.583333,0,69,71,0.000326
COYTIU,,1,0.820991,8,0.181495,0.207586,0,41,42,0.000301
WEHTAG,,2,1.628401,7,0.220779,0.261998,0.000001,41,42,0.000608
KEPGAN,,1,0.997239,3,0.444444,0.541667,0,69,71,0.000301
AHALEB,,2,1.637999,12,0.159363,0.198626,0,11,40,0.000608
LETFOH,,2,1.824159,11,0.167364,0.207193,0,11,40,0.000657
MOMJIJ,,2,1.616985,11,0.185185,0.229266,0.000002,11,40,0.000688
AHALEB02,,2,1.741101,10,0.193705,0.231314,0.000001,11,40,0.000636
COYTEQ,,3,2.650092,9,0.233918,0.284559,0.000008,11,40,0.001053
IFOQAV,,2,1.830843,11,0.170213,0.208086,0,11,40,0.000607
AQIVIF,,2,1.979528,11,0.187354,0.236558,0.000001,11,40,0.000744
ECUFAM,,4,3.832431,10,0.198511,0.254439,0.000005,11,40,0.001221
BOVLII,,1,0.997779,1,1,1,0,70,72,0.000272
KEPMIB,,1,0.997779,1,1,1,0,70,72,0.000272
IFOQAV01,,2,1.980701,11,0.185615,0.230308,0.000001,11,40,0.000688
