Id,Label,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,eigencentrality
MOCKAR,,5,4.363195,12,0.240929,0.275062,0.000021,11,216,0.056624
OHAGOV01,,3,2.523374,12,0.23357,0.260657,0.000001,11,216,0.040548
YAGHUM,,5,4.505502,12,0.242163,0.274496,0.000026,11,216,0.056859
HUCBOX,,5,4.783011,11,0.250912,0.282755,0.000011,11,216,0.073478
KAKTIA,,5,4.324267,12,0.248604,0.278463,0.000096,11,216,0.055364
NUTQAV,,6,5.247389,11,0.255484,0.294428,0.000015,11,216,0.103612
XAYKUG,,5,4.152773,12,0.241236,0.277027,0.000021,11,216,0.058855
XEDMEB,,3,2.651431,12,0.236859,0.266708,0.000003,11,216,0.045694
DOTSOV25,,21,19.06843,12,0.273088,0.330436,0.000272,11,216,0.226367
DOTSOV34,,16,14.273929,11,0.275073,0.320022,0.000294,11,216,0.155164
EPEYAB,,1,0.800503,13,0.216162,0.240022,0,11,216,0.018655
LUTBEI,,7,6.285598,12,0.255571,0.295424,0.000023,11,216,0.099836
SENRUB,,3,2.620685,12,0.233714,0.263116,0.000004,11,216,0.036263
TISPAO,,10,9.030209,12,0.253262,0.295629,0.000113,11,216,0.095945
TOVWAE,,3,2.581639,13,0.23835,0.272826,0.000004,11,216,0.054337
XAMDUM05,,13,11.806084,11,0.272596,0.318932,0.000185,11,216,0.157567
YOZNOS,,7,6.5424,12,0.256784,0.297264,0.000043,11,216,0.098526
DOTSOV23,,12,10.84588,12,0.257746,0.299502,0.000139,11,216,0.114216
IDUSIM01,,7,5.855597,12,0.253516,0.295531,0.00003,11,216,0.106998
IWEQAD,,4,3.542225,12,0.226783,0.256897,0.000011,11,216,0.035838
KABNIL,,2,1.828013,13,0.210864,0.236951,0.000004,11,216,0.020211
KALYIH,,4,3.509671,12,0.247305,0.282699,0.000013,11,216,0.069591
LUSZIJ,,4,3.787123,12,0.242163,0.275754,0.000005,11,216,0.065143
XICKOL,,8,7.045833,12,0.249341,0.283787,0.000056,11,216,0.070132
GIKMOD11,,2,1.891145,12,0.22685,0.252539,0.000001,11,216,0.029702
HIDTUM,,11,9.491239,11,0.269971,0.31557,0.000105,11,216,0.160902
LAYQUA,,6,5.141251,12,0.252755,0.289969,0.000038,11,216,0.085097
MOCKEV,,9,8.070419,12,0.261485,0.306338,0.000082,11,216,0.134315
PICWOP,,9,7.635371,11,0.259424,0.301272,0.000099,11,216,0.118595
TEMPEI,,3,2.50417,12,0.23357,0.261317,0.000004,11,216,0.03668
XOPLOE,,6,5.032194,12,0.251245,0.288936,0.000065,11,216,0.077811
FIRTIL,,9,7.556047,11,0.261757,0.302076,0.000052,11,216,0.118971
FOPFAS,,3,2.561255,12,0.232565,0.260625,0.000006,11,216,0.037428
LAYXER,,11,9.472674,11,0.254454,0.290922,0.000183,11,216,0.081995
NIGDIS,,9,7.691526,11,0.258715,0.293269,0.00009,11,216,0.084756
DOTSOV11,,15,12.998729,11,0.265521,0.308681,0.000214,11,216,0.123478
HAQJIV,,2,1.612307,12,0.22423,0.248393,0.000001,11,216,0.024666
IDUSIM02,,6,5.121098,12,0.240241,0.273776,0.000035,11,216,0.061973
KEJKAO,,6,5.070969,12,0.239861,0.269169,0.00007,11,216,0.041407
LEQCAN,,3,2.558148,12,0.233067,0.262201,0.000011,11,216,0.039998
LUDCUK,,2,1.719072,12,0.229812,0.255059,0.000005,11,216,0.028026
PARNON,,2,1.610071,12,0.209986,0.230458,0.000036,11,216,0.013753
UVEVUN,,5,4.227095,12,0.243957,0.280025,0.000019,11,216,0.066399
NEMCOA,,11,9.141268,12,0.254454,0.299359,0.000051,11,216,0.120217
OLUGUZ,,9,7.917097,11,0.259424,0.299989,0.000103,11,216,0.105004
PAMQIF,,9,8.412596,11,0.261938,0.300645,0.000064,11,216,0.112494
XAYLAN,,2,1.641727,12,0.231004,0.259414,0,11,216,0.040865
FAMQES,,9,7.695262,12,0.260227,0.30291,0.000067,11,216,0.113703
FASVIH,,2,1.628359,12,0.229394,0.2572,0.000002,11,216,0.036834
PAFZEE,,1,0.885034,12,0.217654,0.239589,0,11,216,0.020363
PELRIJ,,3,2.501942,12,0.230512,0.259436,0.000004,11,216,0.041976
SIWSIC,,1,0.800684,12,0.217654,0.239589,0,11,216,0.020363
DOTSOV16,,14,12.701071,11,0.271035,0.316493,0.000169,11,216,0.145039
HOGLEV,,6,5.339138,11,0.25898,0.297586,0.000032,11,216,0.106583
LECFUW,,3,2.463856,13,0.229463,0.260004,0.000005,11,216,0.038855
MEMGAN,,3,2.528386,13,0.221604,0.250108,0.000037,11,216,0.031871
XITYOP,,7,5.900697,12,0.258274,0.297447,0.000047,11,216,0.099888
YIMQAP,,6,4.999018,12,0.251078,0.290564,0.000047,11,216,0.091569
MAVRAE,,2,1.756701,11,0.222385,0.244837,0.000007,11,216,0.020987
UTEFOP,,2,1.698588,11,0.218093,0.238873,0.000142,11,216,0.017064
XIYDAN,,3,2.439531,11,0.227464,0.249609,0.00076,11,216,0.026232
YIMCEF,,4,3.366213,11,0.239709,0.269558,0.000026,11,216,0.047385
EBIZUN,,3,2.522198,12,0.232851,0.262974,0.000005,11,216,0.043607
MEHMET,,7,6.02093,11,0.261485,0.298708,0.000045,11,216,0.10292
PIVBEC,,4,3.375008,12,0.244194,0.281424,0.000011,11,216,0.067213
VORHER,,4,3.435119,12,0.234148,0.262141,0.000027,11,216,0.03661
LIVTER,,2,1.611961,12,0.222647,0.247361,0.000003,11,216,0.022809
NOHHID,,1,0.832208,13,0.209174,0.230045,0,11,216,0.012201
QOWRAV12,,12,10.416282,12,0.256089,0.294752,0.000408,11,216,0.08705
JADCID,,3,2.496426,12,0.233786,0.259214,0.000012,11,216,0.030764
JOFCEO01,,5,4.282886,12,0.243722,0.274481,0.000088,11,216,0.055025
MOBDIR,,7,6.103765,12,0.258098,0.294457,0.000084,11,216,0.080997
NAPSUV,,13,11.19954,11,0.280891,0.318769,0.001267,11,216,0.114646
OQIZUL,,18,16.388715,11,0.276681,0.326553,0.00028,11,216,0.188355
QERZUI01,,6,5.148429,13,0.240241,0.271013,0.000212,11,216,0.042823
QIDJOF,,3,2.453923,12,0.235532,0.261611,0.000006,11,216,0.034961
QOWRAV10,,15,12.922112,12,0.275373,0.317969,0.000365,11,216,0.135091
WEJPOT,,5,4.172957,12,0.252502,0.285518,0.000024,11,216,0.068352
EJOQUR,,2,1.6218,12,0.231711,0.260021,0.000001,11,216,0.038514
IKOPEF,,1,0.825013,12,0.221086,0.243999,0,11,216,0.020037
KIRFOI,,5,4.34922,12,0.251746,0.288731,0.000017,11,216,0.079088
LECFIK,,3,2.42875,12,0.243096,0.276719,0.000003,11,216,0.059512
HOGLEV01,,4,3.628932,12,0.251746,0.286731,0.00001,11,216,0.074933
IDUTEJ,,4,3.512145,12,0.240089,0.272215,0.000021,11,216,0.052842
QOWRAV04,,9,7.803298,12,0.25583,0.2992,0.000192,11,216,0.085843
HUCBOX02,,8,7.574047,12,0.253262,0.294273,0.000035,11,216,0.100538
QIWQES,,5,4.434583,12,0.239633,0.271662,0.000031,11,216,0.048965
XAYKOA,,2,1.706703,13,0.20593,0.229579,0.000001,11,216,0.016734
DOTSOV37,,15,13.216137,12,0.271326,0.318618,0.000204,11,216,0.147624
LUTDAG,,2,1.893546,13,0.219548,0.244949,0.000001,11,216,0.026059
MAFJIO,,3,2.60538,12,0.239785,0.27103,0.000009,11,216,0.051851
UKAKEY,,3,2.529447,13,0.209753,0.232015,0.000028,11,216,0.015783
YIMCUV,,4,3.414541,12,0.238275,0.270074,0.000012,11,216,0.049328
PUPJER,,6,5.075483,11,0.263488,0.30309,0.000022,11,216,0.120858
YUGLES,,7,6.23854,12,0.247224,0.281532,0.000037,11,216,0.066957
DOTSOV31,,20,17.83122,12,0.274474,0.329488,0.000253,11,216,0.209836
FIZQAI,,2,1.701148,12,0.223964,0.251806,0,11,216,0.033504
GIKMOD07,,7,5.992879,12,0.250662,0.292857,0.000031,11,216,0.096781
GIVWAM,,1,0.809664,13,0.214569,0.240213,0,11,216,0.021468
HOYRAQ,,3,2.504263,12,0.235826,0.270265,0.000008,11,216,0.049881
IDUTIN,,3,2.512043,12,0.235093,0.268016,0.000012,11,216,0.044594
LUSYEF,,1,0.859183,13,0.214569,0.240213,0,11,216,0.021468
LUTBUY,,3,2.786107,12,0.228218,0.259489,0.000003,11,216,0.043316
PIDRAY,,5,4.438672,12,0.242706,0.282371,0.000019,11,216,0.077288
TEJBUI,,3,2.502288,13,0.223502,0.255156,0.000002,11,216,0.039979
VIXPUP02,,5,4.21301,12,0.234148,0.267167,0.000014,11,216,0.049616
EZIMAC,,2,1.620024,13,0.223106,0.249998,0.000002,11,216,0.028712
GIKMOD08,,2,1.786228,13,0.223304,0.252191,0,11,216,0.035388
IZAXIR,,1,0.877687,13,0.212402,0.235794,0,11,216,0.018796
SOSQEY01,,5,4.275641,12,0.243643,0.278374,0.00002,11,216,0.066308
YAFJEX,,3,2.63212,12,0.238726,0.273454,0.000009,11,216,0.057018
HIDVAU,,6,4.995357,11,0.243957,0.276761,0.00002,11,216,0.060332
MISZIA,,3,2.404074,12,0.232494,0.262185,0.000005,11,216,0.042232
MURCEH,,3,2.495213,12,0.234656,0.264428,0.000004,11,216,0.042593
UXOHOG,,6,4.992328,12,0.243408,0.277717,0.000027,11,216,0.064257
OKABAE,,6,5.035373,11,0.258538,0.292431,0.00028,11,216,0.084016
QIYDIN,,1,0.814907,11,0.225768,0.246793,0,11,216,0.022301
XAMDUM06,,13,11.4907,11,0.268535,0.311641,0.000176,11,216,0.125259
XIYCUG,,2,1.832565,11,0.229394,0.251529,0.000004,11,216,0.027814
HABQUY,,5,4.362649,12,0.247305,0.283406,0.000036,11,216,0.067179
OZAXUK,,1,0.833002,13,0.2161,0.240045,0,11,216,0.019405
POFFEX,,8,7.250732,11,0.258274,0.294764,0.000122,11,216,0.072223
QOWRAV05,,7,5.938942,13,0.239785,0.275229,0.000104,11,216,0.04681
UFUNIS,,6,5.083008,12,0.247709,0.278159,0.000123,11,216,0.058479
UVIROH,,3,2.476137,13,0.226443,0.255542,0.00001,11,216,0.036664
WEBTOP,,3,2.658049,13,0.231782,0.262444,0.000005,11,216,0.040391
YAVYAW01,,6,5.102637,12,0.250083,0.283241,0.000067,11,216,0.060921
YIMQOD,,5,4.190063,11,0.245699,0.280044,0.000021,11,216,0.062654
LIKZEN,,2,1.665268,12,0.234947,0.263351,0.000004,11,216,0.036908
OHOMIH,,12,10.783706,11,0.262483,0.304491,0.000094,11,216,0.119548
XOJZEC,,3,2.496151,12,0.238651,0.271391,0.000005,11,216,0.051318
GIKMOD10,,8,7.353237,11,0.265242,0.307141,0.000031,11,216,0.14302
HOYQUJ,,4,3.345447,12,0.234148,0.266722,0.000015,11,216,0.043335
LIYVOG01,,2,1.692913,13,0.229186,0.258854,0.000002,11,216,0.034646
LUTCIN,,6,5.778116,12,0.238801,0.273766,0.000014,11,216,0.06589
SEMNIJ,,5,4.190116,11,0.249835,0.287765,0.000016,11,216,0.081991
SENSIQ,,4,3.369237,12,0.235166,0.265736,0.00001,11,216,0.045434
XUGROI,,1,0.803633,13,0.215424,0.240067,0,11,216,0.020017
GAFRUD,,5,4.210177,12,0.242318,0.27369,0.000022,11,216,0.054952
IKOPIJ,,2,1.682204,12,0.233426,0.257629,0.000002,11,216,0.03054
IPUPIU,,6,5.099013,11,0.248197,0.28396,0.000085,11,216,0.079515
LUSZOP,,7,6.298936,12,0.252755,0.288654,0.000035,11,216,0.087663
LUTCAF,,5,4.496996,11,0.24666,0.279966,0.000015,11,216,0.069086
OQANIE,,4,3.321854,12,0.245699,0.279258,0.000011,11,216,0.068671
QIZLIW,,19,16.585154,12,0.279852,0.329687,0.000284,11,216,0.190429
FAMPUH,,3,2.521455,12,0.23723,0.265249,0.000004,11,216,0.042151
LURRIA,,6,5.005865,12,0.255226,0.288257,0.000053,11,216,0.06755
PARNIH,,4,3.230039,12,0.235752,0.264724,0.000029,11,216,0.040875
UKALID,,1,0.80608,12,0.215792,0.235892,0,11,216,0.015294
HAWZEM,,5,4.484021,12,0.225768,0.254161,0.000055,11,216,0.030759
KIYCIH,,4,3.276345,12,0.227191,0.257695,0.000119,11,216,0.039204
POFFAT,,5,4.106258,12,0.237378,0.268514,0.000054,11,216,0.044188
EWUCOP,,3,2.506654,11,0.235312,0.263546,0.000006,11,216,0.039895
RUJMEQ,,5,4.2108,11,0.252502,0.286234,0.000034,11,216,0.066636
GOXZIE,,6,4.888209,12,0.229882,0.261162,0.000058,11,216,0.037842
QOWRAV06,,4,3.471974,12,0.234293,0.263019,0.000018,11,216,0.037847
NUTQEZ,,7,6.141569,12,0.244588,0.284516,0.000062,11,216,0.089186
NAFSOF,,9,7.787264,12,0.248768,0.287856,0.00016,11,216,0.067145
XAWVUN,,5,4.03493,12,0.253347,0.283339,0.000074,11,216,0.055796
EJORAY,,3,2.492643,12,0.244905,0.276789,0.000006,11,216,0.059195
GACBIY,,2,1.709126,12,0.228425,0.255272,0.000001,11,216,0.02948
LUDLED,,16,14.012582,11,0.272695,0.322575,0.000247,11,216,0.162144
NEFTOJ,,2,1.705964,13,0.225566,0.252297,0.000011,11,216,0.025526
YIQSOH,,3,2.640252,13,0.225566,0.252958,0.000042,11,216,0.026841
YOZNAE,,10,8.876793,12,0.260675,0.301137,0.000082,11,216,0.111341
EDOSOI,,4,3.473546,13,0.226376,0.252361,0.000016,11,216,0.026556
LUSZOP01,,5,4.389659,12,0.237901,0.271699,0.000013,11,216,0.054906
LUTCEJ,,6,5.47819,12,0.245142,0.280289,0.000013,11,216,0.071162
RORJIT,,6,5.100961,12,0.234801,0.266839,0.000056,11,216,0.044835
ECODIK,,5,4.730261,12,0.23671,0.265208,0.00003,11,216,0.041598
KAGJOS,,10,8.928476,11,0.239405,0.270653,0.000179,11,216,0.045019
UFUNAK,,7,6.294134,12,0.243722,0.270852,0.000081,11,216,0.043559
EDORUN,,4,3.337104,13,0.235312,0.264549,0.00001,11,216,0.041124
HAFGUT,,1,0.814918,13,0.205149,0.223539,0,11,216,0.009334
UFUMUD02,,6,5.136117,11,0.237527,0.267026,0.000091,11,216,0.040272
EDOSIC,,3,2.726545,12,0.214265,0.236781,0.000004,11,216,0.015667
MUNDOQ,,2,1.674811,13,0.206548,0.227661,0.000003,11,216,0.011918
POFDEV,,8,7.011717,12,0.239179,0.270455,0.000116,11,216,0.043267
XIPCEF01,,2,1.647822,13,0.20465,0.224742,0.000036,11,216,0.010917
AQIQEY,,5,4.458176,11,0.244509,0.269941,0.000421,11,216,0.041052
SIZNIA,,3,2.629907,12,0.236193,0.265026,0.000005,11,216,0.040571
GENCEK,,2,1.721419,12,0.222124,0.244157,0.000003,11,216,0.020333
NOBWUY,,6,5.195471,12,0.242163,0.277314,0.000055,11,216,0.054888
UMODEH03,,5,4.791244,13,0.2133,0.239938,0.000064,11,216,0.02049
EZILUV,,1,0.887195,13,0.196572,0.216557,0,11,216,0.008725
FAGQAI,,2,1.740419,13,0.205205,0.226797,0.000036,11,216,0.012547
OWIZAW,,1,0.9001,14,0.170304,0.182745,0,11,216,0.00197
FAHNOT,,1,0.833043,13,0.214205,0.240155,0,11,216,0.022095
VIXPUP,,2,1.780198,12,0.21993,0.245448,0.000001,11,216,0.021411
YAVYAW02,,4,3.279464,12,0.237155,0.269111,0.000023,11,216,0.055306
RAWYAS,,6,5.302016,11,0.242628,0.275934,0.00004,11,216,0.062744
FISGOF,,2,1.740532,12,0.220828,0.244798,0.000002,11,216,0.020934
FURSES,,2,1.806869,13,0.198896,0.21424,0.000053,11,216,0.00716
QONLAI,,3,2.805632,13,0.173108,0.184649,0.00003,11,55,0.005286
GADNUX,,3,2.489975,12,0.221929,0.249341,0.000037,11,216,0.027364
XINLEO,,1,0.820935,13,0.181665,0.196486,0,11,216,0.003375
UGEPEB01,,4,3.489417,12,0.232209,0.25994,0.000053,11,216,0.033832
YEKXUJ,,3,2.432573,12,0.235093,0.263484,0.000009,11,216,0.037462
GEGDED,,1,0.847885,12,0.216781,0.238968,0,11,216,0.018206
GIKMOD05,,3,2.996888,12,0.21866,0.243021,0.000002,11,216,0.022786
VUJBIM,,7,6.049794,12,0.254197,0.293512,0.000038,11,216,0.100936
RUVKAV,,3,2.516668,12,0.231357,0.258474,0.000004,11,216,0.032196
GINTUT,,2,1.690883,12,0.229672,0.259168,0.000003,11,216,0.037087
GIVVUF,,1,0.810532,12,0.218281,0.238854,0,11,216,0.016055
LUKLIN,,4,3.292304,11,0.242473,0.26845,0.000025,11,216,0.038977
SICKOH,,1,0.805854,13,0.18696,0.203141,0,11,216,0.004685
KUCDOD,,4,3.298009,11,0.246419,0.276912,0.000012,11,216,0.055323
ECAHOH,,3,2.485709,13,0.216719,0.238405,0.000008,11,216,0.016118
NIHDEQ,,10,9.066449,12,0.232209,0.262541,0.00014,11,216,0.038702
QESBAR,,2,1.843316,13,0.18733,0.203907,0.000002,11,216,0.005614
BIPSUQ,,2,1.645945,12,0.216905,0.241019,0.000002,11,216,0.019905
REBSID,,1,0.809464,13,0.203385,0.222609,0,11,216,0.009541
SIXFIQ,,1,0.811301,13,0.203385,0.222609,0,11,216,0.009541
IDUDIW,,5,4.181677,12,0.2407,0.277018,0.000008,11,216,0.071184
UMUBIP,,4,3.826385,13,0.210805,0.234025,0.000035,11,216,0.016102
IDUTAF,,4,3.483285,12,0.225835,0.255893,0.000008,11,216,0.034128
HUJGEA,,3,2.559362,12,0.231569,0.261043,0.000088,11,216,0.039682
UMOBEF07,,3,2.817991,13,0.190297,0.208155,0.000056,11,216,0.006829
TICQAA,,2,1.662183,12,0.228425,0.254613,0,11,216,0.032007
MOYYEF,,1,0.889525,13,0.206661,0.226926,0,11,216,0.009939
OKUTAR,,2,1.665604,13,0.218849,0.24443,0.000003,11,216,0.017527
QOWRAV03,,8,7.183679,13,0.24666,0.2823,0.000124,11,216,0.057502
IDUDES,,2,1.630924,12,0.227669,0.256755,0.000001,11,216,0.038391
IDUSIM,,3,2.515196,13,0.190969,0.207209,0.000039,11,216,0.007084
ICAGOK,,8,6.976362,12,0.230301,0.257512,0.000171,11,216,0.029496
JOFCEO,,2,1.891727,13,0.198427,0.215772,0.000014,11,216,0.007633
XUMMUP,,1,0.815663,14,0.160381,0.169788,0,11,216,0.001795
TASYUJ,,2,1.620957,13,0.202082,0.222759,0.000001,11,216,0.010553
UNACIW,,5,4.433022,12,0.236046,0.267517,0.000043,11,216,0.055608
HEJCIL,,3,2.665257,13,0.203988,0.221967,0.000076,11,216,0.009745
UMUBEL,,2,1.757059,12,0.201009,0.21996,0.000012,11,216,0.0093
IWEVAJ,,2,1.81265,12,0.217967,0.241209,0.000009,11,216,0.021919
SAJLOH,,2,1.790023,12,0.199736,0.218232,0.000001,11,216,0.009238
LECGAD,,3,2.550843,13,0.193162,0.212962,0.000026,11,216,0.008471
NIHDIU,,7,6.523162,12,0.237602,0.26742,0.000076,11,216,0.03906
UNABUH01,,4,3.395111,13,0.219611,0.242025,0.000011,11,216,0.01824
DEGSIS,,2,1.874315,13,0.198116,0.214982,0.000007,11,216,0.007319
DABWUA,,3,2.456076,12,0.226105,0.247603,0.000045,11,216,0.020777
KEJKES,,1,0.860956,14,0.174143,0.186357,0,11,216,0.003332
OHAGAH,,2,1.619306,13,0.199473,0.216902,0.000004,11,216,0.007401
QIKTUC,,4,3.5985,12,0.224896,0.246529,0.000034,11,216,0.021593
KOJZUF,,1,0.805317,13,0.205427,0.225961,0,11,216,0.009805
KOJZOZ,,2,1.671699,12,0.219675,0.245338,0.000001,11,216,0.026349
KUKMUA,,3,2.787136,13,0.220571,0.247573,0.000001,11,216,0.029476
KULMOV,,2,1.822534,12,0.226579,0.252124,0.000001,11,216,0.026966
LACNUB,,2,1.702496,12,0.213059,0.233576,0,11,216,0.01573
UMODEH13,,3,2.820195,13,0.22128,0.24384,0.000073,11,216,0.016945
UMOVEZ02,,2,1.745283,13,0.221539,0.242242,0.000013,11,216,0.014483
UMODEH12,,8,7.253361,13,0.22597,0.254335,0.000136,11,216,0.029358
UMODEH06,,6,5.675498,12,0.220571,0.245891,0.000076,11,216,0.022352
UMOYOM17,,1,0.825106,12,0.202895,0.220209,0,11,216,0.008906
LAZXOB,,1,0.83146,12,0.216781,0.238968,0,11,216,0.018206
LEHXUT,,2,1.669962,13,0.21336,0.238004,0.000001,11,216,0.019224
NIDFEN,,4,3.416355,11,0.241083,0.262729,0.000289,11,216,0.0269
EPEXUU,,1,0.811872,14,0.180238,0.195701,0,11,216,0.003732
PAMQEB,,4,3.478873,12,0.219866,0.245496,0.000039,11,216,0.026798
QAQMON,,2,1.748654,13,0.217654,0.242901,0.000001,11,216,0.020197
YUSWEP,,4,3.509644,13,0.231995,0.260357,0.000044,11,216,0.029716
NONWUJ,,4,3.341469,12,0.240547,0.273382,0.000006,11,216,0.059892
MAQBIS,,1,0.843565,12,0.215977,0.236426,0,11,216,0.016101
COKMOG,,1,0.872541,14,0.181448,0.196748,0,11,216,0.003748
DAWMUL,,2,1.668968,13,0.205539,0.227009,0.000004,11,216,0.012213
VUHJAK,,1,0.878565,13,0.205205,0.222938,0,11,216,0.008237
PAMHIW,,1,0.802146,13,0.20734,0.228748,0,11,216,0.012657
MOFGOE,,1,0.895822,13,0.210395,0.234116,0,11,216,0.017569
WIQRUL,,2,1.687698,13,0.202895,0.220372,0.000002,11,216,0.008954
UMODEH17,,5,4.581572,13,0.218597,0.244971,0.00008,11,216,0.019603
KIKRAA,,6,5.318798,11,0.227327,0.249167,0.000998,11,55,0.021324
VOJPUG01,,5,4.27658,12,0.248604,0.277485,0.000134,11,216,0.047188
NAYZOE,,1,0.988362,12,0.198896,0.214841,0,11,216,0.005989
POFDUL,,4,3.431372,12,0.240853,0.275002,0.000026,11,216,0.050719
YIMCIJ,,2,1.674685,13,0.219357,0.247116,0.000002,11,216,0.023984
BUQWER,,1,0.840813,13,0.188496,0.203401,0,11,216,0.005552
NISGII,,4,3.350961,12,0.244984,0.27971,0.000008,11,216,0.069361
KAGCAY,,1,0.867681,13,0.195003,0.212893,0,11,216,0.005993
NUBPIL,,1,0.88122,12,0.206042,0.225406,0,11,216,0.010405
SEMNEF,,3,2.792293,12,0.214144,0.236403,0.000003,11,216,0.016678
OGUREO,,2,1.709989,13,0.221022,0.249897,0,11,216,0.033358
QUJKUD,,1,0.891167,13,0.192181,0.210644,0,11,216,0.006477
OPIYAP,,2,1.684772,13,0.229603,0.258465,0.000002,11,216,0.034502
SENSEM,,1,0.840483,12,0.204263,0.22316,0,11,216,0.010354
FOQPAE02,,1,0.816903,13,0.180281,0.194096,0,11,216,0.003417
XIDCIZ,,2,1.627993,13,0.203714,0.222817,0.000001,11,216,0.010242
KESCAP01,,1,0.807929,13,0.173584,0.185116,0,11,216,0.002138
PEWLUA,,1,0.814315,11,0.209637,0.227763,0,11,216,0.012454
AKAYIV,,3,2.497806,12,0.206436,0.226295,0.000038,11,216,0.011511
POSFIO,,1,0.803262,13,0.195304,0.213364,0,11,216,0.006367
IKOSUW,,1,0.811772,13,0.191888,0.207844,0,11,216,0.00503
PORVID,,1,0.998879,1,1,1,0,12,12,0.000924
VITKOA,,1,0.998879,1,1,1,0,12,12,0.000924
HAKCIG,,1,0.800678,14,0.193755,0.209327,0,11,216,0.005114
KAMXUU,,2,1.800833,13,0.200265,0.21769,0.000002,11,216,0.008205
WURNOO,,4,3.470959,13,0.217967,0.239046,0.000393,11,216,0.016412
MIVWAR,,2,1.61251,13,0.209812,0.228903,0.000002,11,216,0.011713
YIMQIX,,1,0.846512,13,0.196317,0.215318,0,11,216,0.00655
RIBCEN,,1,0.800797,13,0.213721,0.238091,0,11,216,0.019721
VITKUG,,2,1.705644,13,0.213842,0.238972,0.000036,11,216,0.020767
UMOBEF,,5,4.362732,13,0.221022,0.247595,0.000074,11,216,0.02479
SIXNEV,,2,1.684518,14,0.198949,0.217915,0.000021,11,216,0.007985
SIXNUL,,6,5.043094,13,0.242085,0.273478,0.000079,11,216,0.042559
UMODEH19,,5,4.813402,13,0.212581,0.239737,0.000085,11,216,0.018326
LEVFAW,,1,0.849333,14,0.193458,0.211458,0,11,216,0.00562
UMODEH23,,7,6.442736,13,0.226376,0.255055,0.000168,11,216,0.02993
HAFGON,,4,3.25223,13,0.219293,0.24465,0.000042,11,216,0.020987
UMODEH08,,2,1.825788,13,0.197753,0.217701,0.000005,11,216,0.008069
UMOBEF06,,2,1.753928,13,0.20465,0.223491,0.000004,11,216,0.010572
LAKBUX,,1,0.804267,13,0.215977,0.235145,0,11,216,0.013795
EFAYEQ,,2,1.71219,12,0.202298,0.219765,0.000025,11,216,0.008662
UMODEH04,,4,3.834652,12,0.213902,0.23709,0.000042,11,216,0.017619
UMODEH11,,3,2.818413,12,0.206548,0.226388,0.000015,11,216,0.012846
UMOBEF04,,5,4.588487,13,0.209116,0.231735,0.000092,11,216,0.016426
UMODEH01,,3,2.838768,13,0.206267,0.227602,0.00006,11,216,0.013633
UMOVEZ01,,3,2.685796,13,0.204263,0.224168,0.00005,11,216,0.012466
UMOVEZ05,,3,2.75796,13,0.209579,0.231141,0.000022,11,216,0.014668
NIKQIK,,2,1.853453,13,0.187981,0.206521,0.000071,11,216,0.006025
UNACES,,1,0.870158,13,0.190201,0.206552,0,11,216,0.00525
SAVCEA,,1,0.882218,2,0.666667,0.75,0,13,13,0.001158
SATRAJ,,2,1.882213,1,1,1,0,13,13,0.001908
UMOBEF01,,2,1.737634,15,0.174183,0.189268,0.000002,11,216,0.004404
UMUBAH,,3,2.816493,13,0.196879,0.216742,0.000005,11,216,0.009542
SODQOT,,1,0.864046,13,0.210395,0.234116,0,11,216,0.017569
UGOCAW,,1,0.833242,13,0.202136,0.22264,0,11,216,0.009868
TOPKIT,,1,0.85307,13,0.211393,0.235382,0,11,216,0.018476
BIPKIW,,2,1.668216,12,0.209463,0.230921,0.000005,11,216,0.012797
VOJPOA,,2,1.681266,13,0.196726,0.216479,0.000021,11,216,0.008051
DEJCIF,,1,0.821121,12,0.191986,0.206893,0,11,216,0.004917
QUJLAK02,,1,0.803219,13,0.196012,0.20947,0,11,216,0.005339
ECAHIB,,1,0.827441,13,0.195053,0.210658,0,11,216,0.006023
PURQOJ,,1,0.807995,13,0.188496,0.203016,0,11,216,0.004025
UTEWUM,,1,0.87309,13,0.200212,0.217858,0,11,216,0.007641
TUMQID,,2,1.737462,14,0.179129,0.194248,0.000002,11,216,0.004289
UKALAV,,1,0.905545,1,1,1,0,14,14,0.000924
HOKKOJ,,1,0.905545,1,1,1,0,14,14,0.000924
XUMMOJ,,1,0.814611,13,0.191017,0.207136,0,11,216,0.005834
FOQNUW02,,2,1.814785,12,0.179341,0.19214,0.000107,11,11,0.003805
VEWDAF,,1,0.878705,1,1,1,0,15,15,0.000924
TUMRAW,,1,0.878705,1,1,1,0,15,15,0.000924
COKQAW,,1,0.872671,14,0.17621,0.190332,0,11,216,0.002598
UMOVID,,2,1.714164,13,0.217779,0.242709,0.000028,11,216,0.018234
WOYJIF,,2,1.85943,12,0.21923,0.243882,0.000002,11,216,0.021617
XAYLER,,2,1.697883,12,0.220058,0.244364,0.000001,11,216,0.021172
JAVNIE,,5,4.295062,12,0.190776,0.206048,0.000757,11,55,0.009155
KERHEX01,,1,0.808548,13,0.200849,0.219591,0,11,216,0.007746
DOKDEN,,1,0.801218,13,0.182498,0.196159,0,11,216,0.003507
HAYXEN,,1,0.900579,13,0.182498,0.196159,0,11,216,0.003507
EPOTAF,,1,0.854777,13,0.200106,0.216555,0,11,216,0.006539
