Id,Label,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,eigencentrality
UMOBEF04,,104,185.071953,10,0.372876,0.443611,0,3,2,0.025918
UMOBEF05,,104,185.03954,10,0.372876,0.443611,0,3,2,0.025918
UMOBEF06,,104,185.031178,10,0.372876,0.443611,0,3,2,0.025918
UMOBEF07,,104,185.026225,10,0.372876,0.443611,0,3,2,0.025918
UMOBEF08,,104,185.008217,10,0.372876,0.443611,0,3,2,0.025918
UMOBEF09,,104,184.993933,10,0.372876,0.443611,0,3,2,0.025918
UMODEH,,98,176.286191,10,0.371706,0.440517,0,3,2,0.024236
UMODEH01,,98,176.277879,10,0.371706,0.440517,0,3,2,0.024236
UMODEH02,,98,176.26019,10,0.371706,0.440517,0,3,2,0.024236
UMODEH03,,98,176.264313,10,0.371706,0.440517,0,3,2,0.024236
UMODEH04,,98,176.26913,10,0.371706,0.440517,0,3,2,0.024236
UMODEH05,,98,176.272636,10,0.371706,0.440517,0,3,2,0.024236
UMODEH06,,98,176.282338,10,0.371706,0.440517,0,3,2,0.024236
UMODEH07,,98,176.261544,10,0.371706,0.440517,0,3,2,0.024236
UMODEH08,,97,174.188974,10,0.368012,0.435946,0,3,2,0.023689
UMODEH09,,97,174.167065,10,0.368012,0.435946,0,3,2,0.023689
UMODEH10,,97,174.091804,10,0.368012,0.435946,0,3,2,0.023689
UMODEH11,,97,174.130507,10,0.368012,0.435946,0,3,2,0.023689
UMODEH12,,97,174.134016,10,0.368012,0.435946,0,3,2,0.023689
UMODEH13,,97,174.100728,10,0.368012,0.435946,0,3,2,0.023689
UMODEH14,,98,176.278296,10,0.371706,0.440517,0,3,2,0.024236
UMODEH15,,98,176.26989,10,0.371706,0.440517,0,3,2,0.024236
UMODEH16,,98,176.214674,10,0.371706,0.440517,0,3,2,0.024236
UMODEH17,,98,176.273021,10,0.371706,0.440517,0,3,2,0.024236
UMODEH18,,98,176.231408,10,0.371706,0.440517,0,3,2,0.024236
UMODEH19,,97,174.067752,10,0.368012,0.435946,0,3,2,0.023689
UMODEH20,,97,173.868992,10,0.368012,0.435946,0,3,2,0.023689
UMODEH21,,98,176.299422,10,0.371706,0.440517,0,3,2,0.024236
UMODEH22,,98,176.295448,10,0.371706,0.440517,0,3,2,0.024236
UMODEH23,,98,176.286221,10,0.371706,0.440517,0,3,2,0.024236
UMODEH24,,98,176.26798,10,0.371706,0.440517,0,3,2,0.024236
UMODEH25,,97,173.888275,10,0.368012,0.435946,0,3,2,0.023689
UMOVEZ,,105,186.711624,10,0.372993,0.444033,0,3,2,0.026523
UMOVEZ01,,104,185.114082,10,0.372876,0.443611,0,3,2,0.025918
UMOVEZ02,,104,185.114123,10,0.372876,0.443611,0,3,2,0.025918
UMOVEZ03,,105,186.717006,10,0.372993,0.444033,0,3,2,0.026523
UMOVEZ04,,105,186.716944,10,0.372993,0.444033,0,3,2,0.026523
UMOVEZ05,,104,185.113858,10,0.372876,0.443611,0,3,2,0.025918
UMOVID,,105,186.707466,10,0.372993,0.444033,0,3,2,0.026523
UMOVOJ,,105,186.712252,10,0.372993,0.444033,0,3,2,0.026523
UMOYOM06,,96,165.741537,10,0.371473,0.439673,0,3,2,0.024026
UMOYOM07,,96,165.759867,10,0.371473,0.439673,0,3,2,0.024026
UMOYOM17,,95,161.62775,10,0.367784,0.435102,0,3,2,0.023479
UMOZUT,,98,176.297864,10,0.371706,0.440517,0,3,2,0.024236
UMUBAH,,98,176.297349,10,0.371706,0.440517,0,3,2,0.024236
UMUBEL,,98,176.296263,10,0.371706,0.440517,0,3,2,0.024236
UMUBIP,,98,176.271455,10,0.371706,0.440517,0,3,2,0.024236
UMUBOV,,98,176.294284,10,0.371706,0.440517,0,3,2,0.024236
VETMIS,,50,84.830724,10,0.353309,0.407507,0,3,2,0.018181
VOXTOT,,71,120.459008,10,0.402377,0.45856,0,3,2,0.028838
WUYXAR,,103,176.548841,10,0.383123,0.447828,0.000013,3,2,0.02463
XAHPON,,50,82.257302,10,0.364728,0.418435,0.000009,3,2,0.018112
XOVPUU,,116,191.608236,10,0.394343,0.46344,0.000002,3,2,0.027942
BEWCUD,,75,125.296728,9,0.355727,0.424119,0.000023,5,4,0.109576
GUVBOQ,,83,137.949444,9,0.355384,0.426349,0.000008,5,4,0.059738
IZEWAN,,78,131.308863,9,0.353506,0.422726,0.000006,5,4,0.055158
LEYLIN,,75,127.583545,9,0.357368,0.423947,0.000015,5,4,0.102954
OVOKOB,,25,40.676229,9,0.338391,0.392031,0,5,4,0.051236
SAHWEG,,47,78.519901,9,0.358238,0.418705,0.000001,5,4,0.061161
SUGSOE,,64,104.956659,9,0.35633,0.421609,0.000002,5,4,0.10494
TEPMUZ,,80,131.837996,9,0.359902,0.430686,0.000042,5,4,0.110713
UDANIY,,43,71.300209,9,0.342485,0.401179,0,5,4,0.084406
YAMYUJ,,44,73.137615,9,0.342565,0.401519,0,5,4,0.086365
YUZPIU,,53,87.311677,9,0.346598,0.408743,0.000001,5,4,0.092198
IREKUN,,87,146.700312,9,0.366078,0.43644,0.000004,5,4,0.100735
IRELAU,,87,146.700121,9,0.366078,0.43644,0.000004,5,4,0.100735
POFJOK,,32,54.270126,9,0.324158,0.377537,0,5,4,0.017501
APANAI,,2,3.994474,1,1,1,0,69,59,0.000049
NAHCIT02,,2,3.996559,1,1,1,0,69,59,0.000049
YUDDUX,,2,3.997587,1,1,1,0,69,59,0.000049
APARAM,,3,4.952989,7,0.329063,0.35644,0,2,1,0.00021
DEHHOQ,,31,53.261463,6,0.375963,0.426195,0.000004,2,1,0.001535
CITMEA,,8,12.996597,5,0.361111,0.402969,0,8,300,0.000484
CUWXID,,42,69.893028,4,0.47318,0.541835,0,8,300,0.002767
CUWZIF,,42,69.886402,4,0.47318,0.541835,0,8,300,0.002767
DALTAO,,20,33.339926,5,0.422222,0.472065,0.000001,8,300,0.001157
GARLUJ,,39,65.058954,4,0.469582,0.535088,0,8,300,0.002635
QATKII,,39,65.047427,4,0.469582,0.535088,0,8,300,0.002635
BEQJUF,,25,42.250037,5,0.442697,0.506345,0,9,42,0.001344
BIRBOW,,34,57.201088,5,0.464623,0.53934,0,9,42,0.001915
OBIYAC,,30,50.443433,5,0.453917,0.524112,0,9,42,0.001685
SOQHIR01,,22,36.212986,5,0.452874,0.509729,0,9,42,0.001227
UVOTOQ,,38,63.793829,5,0.479319,0.557107,0.000006,9,42,0.002003
CITLOJ,,5,8.070657,6,0.30754,0.364516,0,7,6,0.000197
FEWGUL,,14,23.478963,6,0.350679,0.434086,0,7,6,0.000544
IZAVUA,,22,36.527698,6,0.36385,0.467419,0.000001,7,6,0.000816
IZAVUA01,,22,36.525876,6,0.36385,0.467419,0.000001,7,6,0.000816
APEBED,,8,14.924555,9,0.288967,0.322306,0,5,60,0.001662
JICYIG,,8,14.883874,9,0.288967,0.322306,0,5,60,0.001662
MIQSAJ,,8,14.91259,9,0.288967,0.322306,0,5,60,0.001662
VOLPAP,,8,14.924836,9,0.288967,0.322306,0,5,60,0.001662
VOLPET,,8,14.92459,9,0.288967,0.322306,0,5,60,0.001662
XANLOP,,8,14.878539,9,0.288967,0.322306,0,5,60,0.001662
APETAS,,80,135.054818,8,0.342767,0.416782,0.000019,16,11,0.012954
BUCWAZ,,66,112.484007,8,0.340153,0.408372,0.000002,16,11,0.011494
FAMBUS,,73,124.185953,8,0.348243,0.41777,0.000002,16,11,0.012327
FOKWOT,,136,231.179322,8,0.380971,0.473808,0.000004,16,11,0.026023
FOKWUZ,,135,229.36417,8,0.380823,0.473299,0.000004,16,11,0.025829
GANMIU,,51,83.350509,9,0.349733,0.414212,0.00001,16,11,0.010559
GOXGAD,,82,136.689882,8,0.356727,0.431468,0.000005,16,11,0.014453
HAWGIX,,57,96.184706,8,0.337113,0.400982,0.000002,16,11,0.010222
HEHZAY,,56,93.971838,8,0.334584,0.398195,0,16,11,0.011129
IVEDET,,7,12.262373,9,0.256806,0.287724,0.000006,16,11,0.000367
IVEDET01,,7,12.262457,9,0.256806,0.287724,0.000006,16,11,0.000367
IZEBEV,,113,188.62975,8,0.371169,0.456387,0.000016,16,11,0.020815
JAWKIE,,80,135.144823,8,0.342767,0.416782,0.000019,16,11,0.012954
NODRAB,,21,35.009279,9,0.308006,0.357087,0,16,11,0.001849
NOFMIG,,104,172.041998,8,0.369631,0.45146,0.000014,16,11,0.018938
NOFMIG01,,104,172.047424,8,0.369631,0.45146,0.000014,16,11,0.018938
RUZHIE,,15,25.426047,9,0.274713,0.31238,0.000013,16,11,0.000945
SIWTOJ,,21,34.225344,8,0.329637,0.378403,0,16,11,0.00325
UHUXIG,,136,231.019542,8,0.380971,0.473808,0.000004,16,11,0.026023
VIDWAI,,69,118.247209,8,0.340507,0.409901,0.000002,16,11,0.012001
WOWDUJ,,37,60.72667,8,0.328753,0.383364,0.000002,16,11,0.008532
XAGRAA,,7,12.224939,9,0.275098,0.309407,0,16,11,0.000413
ZALREM,,67,113.808979,8,0.340271,0.408882,0.000002,16,11,0.011731
LEVDIB,,13,21.355486,11,0.337799,0.380612,0,3,2,0.004591
APUVIS,,24,43.293721,8,0.272492,0.302298,0,5,169,0.001331
BEPLUF,,26,48.324848,8,0.274115,0.304386,0.000003,5,169,0.001395
BEPMAM,,26,48.324581,8,0.274115,0.304386,0.000003,5,169,0.001395
BEPMEQ,,26,48.325283,8,0.274115,0.304386,0.000003,5,169,0.001395
BEPMIU,,26,48.324948,8,0.274115,0.304386,0.000003,5,169,0.001395
BEPNER,,24,45.048195,8,0.272643,0.302637,0,5,169,0.001341
BEPNIV,,26,48.3256,8,0.274115,0.304386,0.000003,5,169,0.001395
BEPNOB,,26,48.32531,8,0.274115,0.304386,0.000003,5,169,0.001395
BEPNUH,,26,48.325118,8,0.274115,0.304386,0.000003,5,169,0.001395
BEPPAP,,26,48.32541,8,0.274115,0.304386,0.000003,5,169,0.001395
BEPPIX,,24,45.140201,8,0.272643,0.302637,0,5,169,0.001341
BEPPOD,,24,45.139835,8,0.272643,0.302637,0,5,169,0.001341
GASROK,,24,43.6245,8,0.272643,0.302637,0,5,169,0.001341
IBICAZ,,24,45.140604,8,0.272643,0.302637,0,5,169,0.001341
IBICED,,24,45.139885,8,0.272643,0.302637,0,5,169,0.001341
IBICIH,,24,45.139973,8,0.272643,0.302637,0,5,169,0.001341
IBICON,,24,45.139881,8,0.272643,0.302637,0,5,169,0.001341
IBICUT,,24,45.140562,8,0.272643,0.302637,0,5,169,0.001341
IBIDAA,,24,45.139715,8,0.272643,0.302637,0,5,169,0.001341
KIGCEK,,24,43.925707,8,0.272643,0.302637,0,5,169,0.001341
MAWTUC,,26,48.33012,8,0.274115,0.304386,0.000003,5,169,0.001395
MAWVAK,,26,48.331522,8,0.274115,0.304386,0.000003,5,169,0.001395
UFARAX,,24,43.251206,8,0.272492,0.302298,0,5,169,0.001331
UFAREB,,24,43.249516,8,0.272492,0.302298,0,5,169,0.001331
AQAJIM,,15,26.304257,5,0.402715,0.495318,0,70,225,0.000486
COSWEO,,43,73.963836,5,0.542683,0.697378,0.000003,70,225,0.001313
DEXZIS,,14,24.169553,5,0.425837,0.512172,0,70,225,0.000468
FOBXUQ,,10,16.562834,5,0.413953,0.48427,0,70,225,0.000331
GINVEF,,13,22.276529,5,0.39207,0.481086,0.000003,70,225,0.000427
INOBOD,,41,70.741695,5,0.536145,0.686142,0.000003,70,225,0.001256
NIRMUW,,43,74.037104,5,0.542683,0.697378,0.000003,70,225,0.001314
NIRMUW01,,43,74.022453,5,0.542683,0.697378,0.000003,70,225,0.001314
PEFREZ,,41,70.717923,5,0.536145,0.686142,0.000003,70,225,0.001256
QOCKAV,,16,27.223158,6,0.385281,0.491199,0.000002,70,225,0.000493
QOCKEZ,,16,27.168229,6,0.385281,0.491199,0.000002,70,225,0.000493
VIWNAR,,13,22.145995,5,0.41784,0.502809,0,70,225,0.00044
WEXGIR,,43,73.99729,5,0.542683,0.697378,0.000003,70,225,0.001313
WEXGIR01,,44,75.687346,5,0.546012,0.702996,0.000004,70,225,0.001339
WOFRUF,,15,26.288141,5,0.402715,0.495318,0,70,225,0.000486
YIQVOL,,27,46.651573,5,0.454082,0.585206,0.000001,70,225,0.000857
AQALUZ,,10,17.072879,7,0.322148,0.373487,0.000001,12,17,0.000357
AQALUZ01,,10,17.066918,7,0.322148,0.373487,0.000001,12,17,0.000357
UGOYEU,,3,4.83461,8,0.244586,0.270182,0,12,17,0.000082
VOCQEJ,,10,17.03339,7,0.322148,0.373487,0.000001,12,17,0.000357
AQAMIO01,,11,18.055728,8,0.292603,0.328605,0.000024,0,0,0.001016
UDOYUJ,,5,8.291008,9,0.227518,0.24713,0.000036,0,0,0.000133
AQAMIO02,,22,38.074134,8,0.298209,0.340473,0.000003,0,0,0.001442
BIVXEK,,22,38.047981,8,0.298209,0.340473,0.000003,0,0,0.001442
KIPZAM,,22,38.048374,8,0.298209,0.340473,0.000003,0,0,0.001442
KIPZIU,,22,37.795374,8,0.298209,0.340473,0.000003,0,0,0.001442
OTOVIE,,9,15.013903,9,0.252825,0.282085,0,0,0,0.000376
QUBHAX,,13,22.814572,9,0.256172,0.289743,0.000014,0,0,0.000483
QUBHAX01,,13,22.818474,9,0.256172,0.289743,0.000014,0,0,0.000483
UGOYAQ,,5,8.047338,9,0.230077,0.249963,0,0,0,0.000167
VOCQAF,,22,38.029851,8,0.298209,0.340473,0.000003,0,0,0.001442
COKMIA,,58,108.607642,8,0.318647,0.387031,0,0,0,0.003409
COKPOJ,,64,118.315114,8,0.323105,0.396575,0,0,0,0.00377
COKQEA,,64,118.326905,8,0.323105,0.396575,0,0,0,0.00377
CUVTUJ,,57,106.998954,8,0.318505,0.386333,0,0,0,0.003369
GENMEU,,56,104.914579,8,0.316674,0.382841,0,0,0,0.003269
GENMIY,,57,106.989104,8,0.318505,0.386333,0,0,0,0.003369
IQUQES,,36,60.098264,8,0.347067,0.412483,0.000001,0,0,0.003231
KIFTUQ,,28,47.859505,8,0.316254,0.368991,0,0,0,0.002251
KOSJAF,,56,104.918191,8,0.316674,0.382841,0,0,0,0.003269
KOSJEJ,,56,104.925274,8,0.316674,0.382841,0,0,0,0.003269
KOSJIN,,56,104.922349,8,0.316674,0.382841,0,0,0,0.003269
KOSJOT,,56,104.926775,8,0.316674,0.382841,0,0,0,0.003269
KOSJUZ,,56,104.923974,8,0.316674,0.382841,0,0,0,0.003269
KOSKAG,,56,104.92575,8,0.316674,0.382841,0,0,0,0.003269
KOSKEK,,56,104.927862,8,0.316674,0.382841,0,0,0,0.003269
KOSKIO01,,56,104.923743,8,0.316674,0.382841,0,0,0,0.003269
KOSLAH,,57,107.006184,8,0.318505,0.386333,0,0,0,0.003369
KOSMAI,,56,104.91822,8,0.316674,0.382841,0,0,0,0.003269
LULSAO,,37,62.003625,9,0.291175,0.346424,0,0,0,0.002295
NAVJAW,,58,108.674938,8,0.318647,0.387031,0,0,0,0.003409
NAVJAW01,,59,110.303974,8,0.318789,0.387729,0,0,0,0.003449
ORIWAP,,59,110.297163,8,0.318789,0.387729,0,0,0,0.003449
OXITOF,,64,107.400191,7,0.388919,0.461951,0.000002,0,0,0.007697
PORHOV,,73,122.424297,8,0.382683,0.465589,0.000008,0,0,0.007022
QOWLEU,,64,118.328687,8,0.323105,0.396575,0,0,0,0.00377
REKYIS,,59,110.300983,8,0.318789,0.387729,0,0,0,0.003449
SATNOR,,58,108.607917,8,0.318647,0.387031,0,0,0,0.003409
SATNOR01,,58,108.608168,8,0.318647,0.387031,0,0,0,0.003409
SATNOR02,,57,106.985624,8,0.318505,0.386333,0,0,0,0.003369
SICQUT,,57,106.992443,8,0.318505,0.386333,0,0,0,0.003369
SICRAA,,57,106.997635,8,0.318505,0.386333,0,0,0,0.003369
SICREE,,57,106.990467,8,0.318505,0.386333,0,0,0,0.003369
SICRII,,57,106.995257,8,0.318505,0.386333,0,0,0,0.003369
SICROO,,56,104.921575,8,0.316674,0.382841,0,0,0,0.003269
SICRUU,,56,104.917659,8,0.316674,0.382841,0,0,0,0.003269
VAMPOR,,57,107.005205,8,0.318505,0.386333,0,0,0,0.003369
VAMPUX,,62,115.11138,8,0.322813,0.395178,0,0,0,0.003655
VAMQEI,,57,107.000922,8,0.318505,0.386333,0,0,0,0.003369
VAMQIM,,57,107.001902,8,0.318505,0.386333,0,0,0,0.003369
VAMQOS,,57,107.001422,8,0.318505,0.386333,0,0,0,0.003369
VAMQUY,,57,106.996853,8,0.318505,0.386333,0,0,0,0.003369
VAMRAF,,57,106.992129,8,0.318505,0.386333,0,0,0,0.003369
WIYZIO,,61,103.277599,8,0.316954,0.385681,0.000002,0,0,0.003429
WIYZOU,,60,102.013888,8,0.315975,0.383586,0.000002,0,0,0.003359
WIZDAL,,57,106.996048,8,0.318505,0.386333,0,0,0,0.003369
ASACIH,,60,99.779469,9,0.319861,0.379042,0.000007,5,4,0.024945
ASACON,,59,97.876105,9,0.319791,0.378703,0.000006,5,4,0.024914
BIBQOV,,21,34.342871,9,0.326603,0.375109,0.00001,5,4,0.014291
BOVQUZ,,27,44.367545,10,0.271136,0.310383,0,5,4,0.01217
CAWLIY,,38,64.123011,9,0.327475,0.384144,0,5,4,0.025829
CIFGOP,,58,96.709738,9,0.332205,0.392781,0.00001,5,4,0.023315
COKNAT,,62,110.462658,9,0.311337,0.368367,0,5,4,0.018148
COKPUP,,65,115.398548,9,0.313659,0.371746,0,5,4,0.019574
COKQOK,,62,110.457433,9,0.311337,0.368367,0,5,4,0.018148
EDOWEC,,53,88.414167,9,0.331532,0.39063,0.000008,5,4,0.018937
ETUQEQ,,30,51.462298,10,0.271888,0.312534,0,5,4,0.01249
FIJDOS,,64,113.752887,9,0.312659,0.370631,0,5,4,0.019458
GANMAL,,50,82.142488,9,0.330267,0.386512,0.000074,5,4,0.01864
IXUQOJ,,55,91.659658,9,0.330861,0.390121,0.000009,5,4,0.020462
JETVOW,,61,105.026816,9,0.324515,0.384556,0.000001,5,4,0.021373
JETVUC,,61,105.026924,9,0.324515,0.384556,0.000001,5,4,0.021373
LUPYAX,,46,77.418014,10,0.272694,0.317969,0,5,4,0.013792
NATHUO,,28,45.462173,9,0.312394,0.359443,0,5,4,0.00922
NOPKAG,,48,77.900813,9,0.329971,0.385606,0.000063,5,4,0.018326
OLEYAH,,62,110.463217,9,0.311337,0.368367,0,5,4,0.018148
OLOPUC,,64,113.747275,9,0.312659,0.370631,0,5,4,0.019458
ORIVOC,,64,113.764885,9,0.312659,0.370631,0,5,4,0.019458
QATLEE,,56,93.420813,9,0.332055,0.392102,0.00001,5,4,0.021932
QEHYEK,,61,105.028524,9,0.324515,0.384556,0.000001,5,4,0.021373
QEHYOU,,61,105.025575,9,0.324515,0.384556,0.000001,5,4,0.021373
QEHZAH,,61,105.026851,9,0.324515,0.384556,0.000001,5,4,0.021373
QEHZEL,,61,105.026327,9,0.324515,0.384556,0.000001,5,4,0.021373
QEHZIP,,61,105.024633,9,0.324515,0.384556,0.000001,5,4,0.021373
QEJBEP,,61,105.039996,9,0.324515,0.384556,0.000001,5,4,0.021373
QEJBIT,,61,105.028212,9,0.324515,0.384556,0.000001,5,4,0.021373
QOZPOM,,26,43.5498,10,0.271087,0.310043,0,5,4,0.012111
RIVRIA,,21,34.096976,10,0.274269,0.312958,0,5,4,0.007012
SIYQEX,,53,90.944178,9,0.306348,0.358159,0,5,4,0.016111
SIYQEX01,,53,90.957715,9,0.306348,0.358159,0,5,4,0.016111
VAGTUU,,69,115.630451,9,0.337074,0.399598,0.000017,5,4,0.034046
WIZDEP,,64,113.747475,9,0.312659,0.370631,0,5,4,0.019458
WOBHEB,,64,113.764232,9,0.312659,0.370631,0,5,4,0.019458
WOBHEB01,,64,113.76792,9,0.312659,0.370631,0,5,4,0.019458
WOBHIF,,62,110.452913,9,0.311337,0.368367,0,5,4,0.018148
WOBHIF01,,62,110.457328,9,0.311337,0.368367,0,5,4,0.018148
WOBHIF02,,62,110.460192,9,0.311337,0.368367,0,5,4,0.018148
WOBHIF03,,62,110.45892,9,0.311337,0.368367,0,5,4,0.018148
WOBHOL,,62,110.460619,9,0.311337,0.368367,0,5,4,0.018148
YAJNEF,,58,96.620746,9,0.332205,0.392781,0.00001,5,4,0.023315
ZAJKED,,27,44.363457,10,0.271136,0.310383,0,5,4,0.01217
AQIQAU,,103,175.763603,9,0.38944,0.469418,0.000019,16,11,0.018678
CIKCOQ,,162,277.676999,8,0.431398,0.520173,0.00007,16,11,0.028085
GINDAL,,114,193.215551,9,0.390215,0.471219,0.000001,16,11,0.021344
GINLEX,,113,191.374839,9,0.381564,0.464585,0.000001,16,11,0.021238
HEKTAU,,104,177.819091,9,0.389595,0.469927,0.000019,16,11,0.018876
JAYZAN,,24,40.996361,9,0.338159,0.386779,0.000002,16,11,0.003026
KEPLID,,95,159.506694,8,0.374857,0.45105,0.000003,16,11,0.017022
KETHEY,,163,279.279984,8,0.431588,0.520682,0.000071,16,11,0.028172
KETHEY01,,162,277.661286,8,0.431398,0.520173,0.00007,16,11,0.028085
KETHEY02,,162,277.664353,8,0.431398,0.520173,0.00007,16,11,0.028085
KOCCUC,,90,152.490511,9,0.372437,0.447613,0,16,11,0.017297
PEJYIO,,40,67.319568,9,0.343367,0.399436,0.000034,16,11,0.003386
QAKDAH,,79,134.715601,9,0.364278,0.433563,0.000005,16,11,0.014567
RAVGIG,,52,85.569205,9,0.345179,0.405341,0.000006,16,11,0.007943
REFHAN,,80,134.943411,8,0.386068,0.457275,0.000009,16,11,0.013158
SAHYOS,,58,96.917274,9,0.355693,0.419908,0.000002,16,11,0.008839
TIXNUL,,19,31.588224,9,0.332092,0.377461,0,16,11,0.002755
VORSAY,,93,156.645501,9,0.372437,0.447732,0.000018,16,11,0.013236
VORSEC,,89,149.968631,9,0.37145,0.445183,0.000014,16,11,0.012446
XIDCEU,,99,166.18896,8,0.38975,0.467843,0.000028,16,11,0.017642
ZASJAG,,102,173.959062,9,0.389131,0.468738,0.000019,16,11,0.018624
EKERIW,,135,229.817243,9,0.387762,0.459018,0.000093,3,147,0.009837
LETVUB,,139,237.245926,9,0.38929,0.461831,0.000073,3,147,0.010004
MIRNOR,,139,237.222209,9,0.38929,0.461831,0.000073,3,147,0.010004
MIRNOR01,,139,237.22925,9,0.38929,0.461831,0.000073,3,147,0.010004
OJOQAF,,136,232.222476,9,0.388397,0.460003,0.000065,3,147,0.009902
OJOQAF01,,136,232.238906,9,0.388397,0.460003,0.000065,3,147,0.009902
OJOQAF02,,136,232.24851,9,0.388397,0.460003,0.000065,3,147,0.009902
OJOQAF03,,138,235.555209,9,0.388652,0.460847,0.000069,3,147,0.009971
RIGPEE,,42,72.575749,10,0.35479,0.399783,0.000003,3,147,0.005271
RIGPEE01,,42,72.581279,10,0.35479,0.399783,0.000003,3,147,0.005271
RIGPII,,42,72.525529,10,0.35479,0.399783,0.000003,3,147,0.005271
YUZJOU,,136,232.107452,9,0.387889,0.45944,0.000079,3,147,0.009888
AQIROJ,,8,15.958242,1,1,1,0,71,61,0.00021
HOKMUR,,8,15.964552,1,1,1,0,71,61,0.00021
KEYROX,,8,15.921425,1,1,1,0,71,61,0.00021
RAMRUV,,8,15.982168,1,1,1,0,71,61,0.00021
RAMSAC,,8,15.981506,1,1,1,0,71,61,0.00021
SIVGIP,,8,15.963414,1,1,1,0,71,61,0.00021
SIVGOV,,8,15.961038,1,1,1,0,71,61,0.00021
TEBSAW,,8,15.970826,1,1,1,0,71,61,0.00021
UJUPUM,,8,15.979913,1,1,1,0,71,61,0.00021
AQIVOL,,8,14.631325,5,0.36,0.418148,0,26,22,0.000225
BUVVAR,,6,9.964502,5,0.301003,0.349444,0,26,22,0.000162
COYTOA,,10,16.95575,5,0.382979,0.452407,0,26,22,0.000284
KOLPOR,,25,41.308217,5,0.494505,0.600185,0.000002,26,22,0.000776
LANCOU,,25,41.310246,5,0.494505,0.600185,0.000002,26,22,0.000776
LETFIB,,8,14.636303,5,0.36,0.418148,0,26,22,0.000225
AZIYOX,,25,46.483311,2,0.931034,0.962963,0,56,47,0.000778
AZIYOX01,,24,44.85345,2,0.9,0.944444,0,56,47,0.000748
AZIYOX02,,25,46.497448,2,0.931034,0.962963,0,56,47,0.000778
OTOVEA,,22,36.104444,9,0.301197,0.343614,0.000002,16,11,0.003368
AQOLEZ,,10,17.685274,9,0.282446,0.314395,0,0,0,0.000345
BAKGEB,,17,29.238659,8,0.30339,0.341756,0,0,0,0.000696
BETGOY,,12,20.965317,9,0.28278,0.316025,0,0,0,0.000408
BETGUE,,11,19.354191,9,0.282557,0.315094,0,0,0,0.000379
FECXOC,,11,19.350898,9,0.282557,0.315094,0,0,0,0.000379
KOYHIR,,32,53.342806,8,0.319073,0.368921,0.000006,0,0,0.001391
VIJYUL,,12,20.291435,8,0.287897,0.319387,0,0,0,0.00046
YIJNIR,,18,29.755874,8,0.304422,0.342152,0.000001,0,0,0.000683
YIJNIR01,,18,29.75721,8,0.304422,0.342152,0.000001,0,0,0.000683
AQOLID,,3,5.533499,1,1,1,0,72,62,0.000075
AQOLUP,,3,5.618343,1,1,1,0,72,62,0.000075
AQOMEA,,3,5.560527,1,1,1,0,72,62,0.000075
AQOMEA01,,3,5.21999,1,1,1,0,72,62,0.000075
AQOMAW,,15,26.91696,2,0.941176,0.96875,0,73,63,0.000425
COJHIT,,15,27.908581,2,0.941176,0.96875,0,73,63,0.000425
HADLOQ,,15,27.901741,2,0.941176,0.96875,0,73,63,0.000425
HADLOQ01,,15,27.901829,2,0.941176,0.96875,0,73,63,0.000425
HADLUW,,15,25.903263,2,0.941176,0.96875,0,73,63,0.000425
HADMAD,,15,25.992886,2,0.941176,0.96875,0,73,63,0.000425
HADMAD01,,15,25.997503,2,0.941176,0.96875,0,73,63,0.000425
HADMIL,,15,25.337151,2,0.941176,0.96875,0,73,63,0.000425
HADMOR,,15,25.925067,2,0.941176,0.96875,0,73,63,0.000425
QIJFAT,,16,29.388072,1,1,1,0,73,63,0.000449
QUPZAE,,15,27.918187,2,0.941176,0.96875,0,73,63,0.000425
QUPZAE01,,15,27.899711,2,0.941176,0.96875,0,73,63,0.000425
QUPZAE02,,15,27.913367,2,0.941176,0.96875,0,73,63,0.000425
SIHCIY,,15,27.917403,2,0.941176,0.96875,0,73,63,0.000425
SOHGUS,,15,27.91816,2,0.941176,0.96875,0,73,63,0.000425
UTEXIB,,15,27.11798,2,0.941176,0.96875,0,73,63,0.000425
AQOROP,,51,87.577818,9,0.336688,0.392885,0.000017,5,4,0.041476
CISMAU,,45,76.460889,9,0.342964,0.399871,0.000009,5,4,0.030341
FELZOM,,45,76.286986,9,0.314261,0.361981,0.000005,5,169,0.011986
GAMFEG,,45,77.766262,9,0.340662,0.394651,0.000012,5,4,0.027491
GAMFEG01,,45,77.765323,9,0.340662,0.394651,0.000012,5,4,0.027491
GETWUZ,,31,52.660655,9,0.297074,0.337903,0.000019,5,169,0.009878
INOYAL,,25,41.191475,9,0.309504,0.350715,0,5,4,0.010994
MURFEM,,45,76.278524,9,0.314261,0.361981,0.000005,5,169,0.011986
OHOROS,,48,82.390359,9,0.31453,0.363113,0.000015,5,169,0.012089
PEPHID,,45,76.465874,9,0.342964,0.399871,0.000009,5,4,0.030341
SAQFUM,,48,82.385717,9,0.31453,0.363113,0.000015,5,169,0.012089
SAQFUM01,,48,82.391798,9,0.31453,0.363113,0.000015,5,169,0.012089
VAHWIM,,38,66.169942,9,0.296296,0.338854,0.000013,5,169,0.009866
VAHWOS,,38,66.17182,9,0.296296,0.338854,0.000013,5,169,0.009866
VAHWOS01,,38,66.172128,9,0.296296,0.338854,0.000013,5,169,0.009866
